"","Account","Date","Peakhour","Hour","kWh","month","day","year","Day of Week","Weekday","Temp"
"63",999999999,2014-01-11,1,14,0.0148886124937507,1,11,2014,6,0,54
"64",999999999,2014-01-11,1,15,0.0148886124937507,1,11,2014,6,0,55.65
"65",999999999,2014-01-11,1,16,0.0148886124937507,1,11,2014,6,0,55.9
"66",999999999,2014-01-11,1,17,0.0148886124937507,1,11,2014,6,0,57
"67",999999999,2014-01-11,1,18,0.0148886124937507,1,11,2014,6,0,55.9
"68",999999999,2014-01-11,1,19,0.0148886124937507,1,11,2014,6,0,56.2
"69",999999999,2014-01-11,0,20,0.0148886124937507,1,11,2014,6,0,56.65
"70",999999999,2014-01-11,0,21,0.0148886124937507,1,11,2014,6,0,55.9
"71",999999999,2014-01-11,0,22,0.0148886124937507,1,11,2014,6,0,50.55
"72",999999999,2014-01-11,0,23,0.0148886124937507,1,11,2014,6,0,53.1
"73",999999999,2014-01-12,0,0,0.0148886124937507,1,12,2014,0,0,54
"74",999999999,2014-01-12,0,1,0.0148886124937507,1,12,2014,0,0,52
"75",999999999,2014-01-12,0,2,0.0148886124937507,1,12,2014,0,0,49.45
"76",999999999,2014-01-12,0,3,0.0148886124937507,1,12,2014,0,0,46.9
"77",999999999,2014-01-12,0,4,0.0148886124937507,1,12,2014,0,0,46
"78",999999999,2014-01-12,0,5,0.0148886124937507,1,12,2014,0,0,44.1
"79",999999999,2014-01-12,0,6,0.0148886124937507,1,12,2014,0,0,43
"80",999999999,2014-01-12,1,7,0.0148886124937507,1,12,2014,0,0,42.1
"81",999999999,2014-01-12,1,8,0.0148886124937507,1,12,2014,0,0,43
"82",999999999,2014-01-12,1,9,0.0148886124937507,1,12,2014,0,0,44.1
"83",999999999,2014-01-12,1,10,0.0148886124937507,1,12,2014,0,0,45
"84",999999999,2014-01-12,1,11,0.0148886124937507,1,12,2014,0,0,46.9
"85",999999999,2014-01-12,1,12,0.0148886124937507,1,12,2014,0,0,45
"86",999999999,2014-01-12,1,13,0.0148886124937507,1,12,2014,0,0,45
"87",999999999,2014-01-12,1,14,0.0148886124937507,1,12,2014,0,0,45
"88",999999999,2014-01-12,1,15,0.0148886124937507,1,12,2014,0,0,44.1
"89",999999999,2014-01-12,1,16,0.0148886124937507,1,12,2014,0,0,43
"90",999999999,2014-01-12,1,17,0.0148886124937507,1,12,2014,0,0,42.1
"91",999999999,2014-01-12,1,18,0.0148886124937507,1,12,2014,0,0,41
"92",999999999,2014-01-12,1,19,0.0148886124937507,1,12,2014,0,0,39.9
"93",999999999,2014-01-12,0,20,0.0148886124937507,1,12,2014,0,0,39.9
"94",999999999,2014-01-12,0,21,0.0148886124937507,1,12,2014,0,0,39.9
"95",999999999,2014-01-12,0,22,0.0148886124937507,1,12,2014,0,0,37.9
"96",999999999,2014-01-12,0,23,0.0148886124937507,1,12,2014,0,0,37.9
"97",999999999,2014-01-13,0,0,0.0148886124937507,1,13,2014,1,1,37
"98",999999999,2014-01-13,0,1,0.0148886124937507,1,13,2014,1,1,37
"99",999999999,2014-01-13,0,2,0.0148886124937507,1,13,2014,1,1,37
"100",999999999,2014-01-13,0,3,0.0148886124937507,1,13,2014,1,1,34
"101",999999999,2014-01-13,0,4,0.0148886124937507,1,13,2014,1,1,33.1
"102",999999999,2014-01-13,0,5,0.0148886124937507,1,13,2014,1,1,30.9
"103",999999999,2014-01-13,0,6,22.905,1,13,2014,1,1,30.9
"104",999999999,2014-01-13,1,7,104.789997,1,13,2014,1,1,33.1
"105",999999999,2014-01-13,1,8,135.419997,1,13,2014,1,1,37
"106",999999999,2014-01-13,1,9,128.789997,1,13,2014,1,1,41
"107",999999999,2014-01-13,1,10,128.474997,1,13,2014,1,1,44.1
"108",999999999,2014-01-13,1,11,102.284999,1,13,2014,1,1,46.9
"109",999999999,2014-01-13,1,12,95.234999,1,13,2014,1,1,50
"110",999999999,2014-01-13,1,13,85.89,1,13,2014,1,1,48.9
"111",999999999,2014-01-13,1,14,73.815,1,13,2014,1,1,48.9
"112",999999999,2014-01-13,1,15,31.14,1,13,2014,1,1,46.9
"113",999999999,2014-01-13,1,16,0.045,1,13,2014,1,1,45
"114",999999999,2014-01-13,1,17,0.0148886124937507,1,13,2014,1,1,46
"115",999999999,2014-01-13,1,18,0.0148886124937507,1,13,2014,1,1,45
"116",999999999,2014-01-13,1,19,0.0148886124937507,1,13,2014,1,1,45
"117",999999999,2014-01-13,0,20,0.0148886124937507,1,13,2014,1,1,44.1
"118",999999999,2014-01-13,0,21,0.0148886124937507,1,13,2014,1,1,46.9
"119",999999999,2014-01-13,0,22,0.0148886124937507,1,13,2014,1,1,46.9
"120",999999999,2014-01-13,0,23,0.0148886124937507,1,13,2014,1,1,48
"121",999999999,2014-01-14,0,0,0.0148886124937507,1,14,2014,2,1,48.9
"122",999999999,2014-01-14,0,1,0.0148886124937507,1,14,2014,2,1,48
"123",999999999,2014-01-14,0,2,0.0148886124937507,1,14,2014,2,1,48
"124",999999999,2014-01-14,0,3,0.0148886124937507,1,14,2014,2,1,46.9
"125",999999999,2014-01-14,0,4,0.0148886124937507,1,14,2014,2,1,45
"126",999999999,2014-01-14,0,5,0.0148886124937507,1,14,2014,2,1,44.1
"127",999999999,2014-01-14,0,6,0.0148886124937507,1,14,2014,2,1,46.9
"128",999999999,2014-01-14,1,7,81.629998,1,14,2014,2,1,48
"129",999999999,2014-01-14,1,8,101.039993,1,14,2014,2,1,46.9
"130",999999999,2014-01-14,1,9,92.205,1,14,2014,2,1,46.9
"131",999999999,2014-01-14,1,10,91.979999,1,14,2014,2,1,48
"132",999999999,2014-01-14,1,11,81.765,1,14,2014,2,1,48
"133",999999999,2014-01-14,1,12,63.36,1,14,2014,2,1,48.55
"134",999999999,2014-01-14,1,13,63.27,1,14,2014,2,1,47.875
"135",999999999,2014-01-14,1,14,53.355,1,14,2014,2,1,46.5
"136",999999999,2014-01-14,1,15,23.655,1,14,2014,2,1,47.1666666666667
"137",999999999,2014-01-14,1,16,0.24,1,14,2014,2,1,46.65
"138",999999999,2014-01-14,1,17,0.0148886124937507,1,14,2014,2,1,45.7
"139",999999999,2014-01-14,1,18,0.0148886124937507,1,14,2014,2,1,47.5333333333333
"140",999999999,2014-01-14,1,19,0.0148886124937507,1,14,2014,2,1,46.9
"141",999999999,2014-01-14,0,20,0.0148886124937507,1,14,2014,2,1,46.2666666666667
"142",999999999,2014-01-14,0,21,0.0148886124937507,1,14,2014,2,1,45.7
"143",999999999,2014-01-14,0,22,0.0148886124937507,1,14,2014,2,1,44.8
"144",999999999,2014-01-14,0,23,0.0148886124937507,1,14,2014,2,1,44.35
"145",999999999,2014-01-15,0,0,0.0148886124937507,1,15,2014,3,1,43
"146",999999999,2014-01-15,0,1,0.0148886124937507,1,15,2014,3,1,43
"147",999999999,2014-01-15,0,2,0.0148886124937507,1,15,2014,3,1,42.1
"148",999999999,2014-01-15,0,3,0.0148886124937507,1,15,2014,3,1,41
"149",999999999,2014-01-15,0,4,0.0148886124937507,1,15,2014,3,1,39
"150",999999999,2014-01-15,0,5,0.0148886124937507,1,15,2014,3,1,37
"151",999999999,2014-01-15,0,6,6.975,1,15,2014,3,1,36
"152",999999999,2014-01-15,1,7,59.565,1,15,2014,3,1,37
"153",999999999,2014-01-15,1,8,89.114999,1,15,2014,3,1,39
"154",999999999,2014-01-15,1,9,95.624999,1,15,2014,3,1,42.1
"155",999999999,2014-01-15,1,10,109.274998,1,15,2014,3,1,44.1
"156",999999999,2014-01-15,1,11,79.74,1,15,2014,3,1,46
"157",999999999,2014-01-15,1,12,68.895,1,15,2014,3,1,46
"158",999999999,2014-01-15,1,13,59.325,1,15,2014,3,1,46.9
"159",999999999,2014-01-15,1,14,49.245,1,15,2014,3,1,46
"160",999999999,2014-01-15,1,15,18.33,1,15,2014,3,1,44.1
"161",999999999,2014-01-15,1,16,0.0148886124937507,1,15,2014,3,1,42.1
"162",999999999,2014-01-15,1,17,0.0148886124937507,1,15,2014,3,1,39.9
"163",999999999,2014-01-15,1,18,0.0148886124937507,1,15,2014,3,1,39.9
"164",999999999,2014-01-15,1,19,0.0148886124937507,1,15,2014,3,1,42.1
"165",999999999,2014-01-15,0,20,0.0148886124937507,1,15,2014,3,1,39
"166",999999999,2014-01-15,0,21,0.0148886124937507,1,15,2014,3,1,37.9
"167",999999999,2014-01-15,0,22,0.0148886124937507,1,15,2014,3,1,39
"168",999999999,2014-01-15,0,23,0.0148886124937507,1,15,2014,3,1,36.75
"169",999999999,2014-01-16,0,0,0.0148886124937507,1,16,2014,4,1,36
"170",999999999,2014-01-16,0,1,0.0148886124937507,1,16,2014,4,1,35.025
"171",999999999,2014-01-16,0,2,0.0148886124937507,1,16,2014,4,1,35.35
"172",999999999,2014-01-16,0,3,0.0148886124937507,1,16,2014,4,1,36
"173",999999999,2014-01-16,0,4,0.0148886124937507,1,16,2014,4,1,33.9
"174",999999999,2014-01-16,0,5,0.0148886124937507,1,16,2014,4,1,33.5666666666667
"175",999999999,2014-01-16,0,6,4.365,1,16,2014,4,1,35.0666666666667
"176",999999999,2014-01-16,1,7,88.934999,1,16,2014,4,1,33.8666666666667
"177",999999999,2014-01-16,1,8,92.22,1,16,2014,4,1,35.35
"178",999999999,2014-01-16,1,9,96.779999,1,16,2014,4,1,37.2666666666667
"179",999999999,2014-01-16,1,10,99.914999,1,16,2014,4,1,39
"180",999999999,2014-01-16,1,11,66.48,1,16,2014,4,1,37.9
"181",999999999,2014-01-16,1,12,66.27,1,16,2014,4,1,37.3
"182",999999999,2014-01-16,1,13,57.285,1,16,2014,4,1,37.65
"183",999999999,2014-01-16,1,14,50.31,1,16,2014,4,1,39
"184",999999999,2014-01-16,1,15,23.4,1,16,2014,4,1,37.65
"185",999999999,2014-01-16,1,16,0.0148886124937507,1,16,2014,4,1,37.975
"186",999999999,2014-01-16,1,17,0.0148886124937507,1,16,2014,4,1,37.9
"187",999999999,2014-01-16,1,18,0.0148886124937507,1,16,2014,4,1,37.65
"188",999999999,2014-01-16,1,19,0.0148886124937507,1,16,2014,4,1,37.9
"189",999999999,2014-01-16,0,20,0.0148886124937507,1,16,2014,4,1,37.3
"190",999999999,2014-01-16,0,21,0.0148886124937507,1,16,2014,4,1,37.9
"191",999999999,2014-01-16,0,22,0.0148886124937507,1,16,2014,4,1,37.65
"192",999999999,2014-01-16,0,23,0.0148886124937507,1,16,2014,4,1,37.9
"193",999999999,2014-01-17,0,0,0.0148886124937507,1,17,2014,5,1,37
"194",999999999,2014-01-17,0,1,0.0148886124937507,1,17,2014,5,1,37.3
"195",999999999,2014-01-17,0,2,0.0148886124937507,1,17,2014,5,1,37
"196",999999999,2014-01-17,0,3,0.0148886124937507,1,17,2014,5,1,37.2666666666667
"197",999999999,2014-01-17,0,4,0.0148886124937507,1,17,2014,5,1,37.2666666666667
"198",999999999,2014-01-17,0,5,0.0148886124937507,1,17,2014,5,1,37.2666666666667
"199",999999999,2014-01-17,0,6,9.075,1,17,2014,5,1,36
"200",999999999,2014-01-17,1,7,81.524998,1,17,2014,5,1,35.6
"201",999999999,2014-01-17,1,8,106.109999,1,17,2014,5,1,37.9
"202",999999999,2014-01-17,1,9,95.474998,1,17,2014,5,1,39
"203",999999999,2014-01-17,1,10,94.589998,1,17,2014,5,1,39.9
"204",999999999,2014-01-17,1,11,72.78,1,17,2014,5,1,42.1
"205",999999999,2014-01-17,1,12,66.015,1,17,2014,5,1,44.1
"206",999999999,2014-01-17,1,13,63,1,17,2014,5,1,45
"207",999999999,2014-01-17,1,14,49.74,1,17,2014,5,1,45
"208",999999999,2014-01-17,1,15,17.13,1,17,2014,5,1,44.1
"209",999999999,2014-01-17,1,16,0.0148886124937507,1,17,2014,5,1,42.1
"210",999999999,2014-01-17,1,17,0.0148886124937507,1,17,2014,5,1,39
"211",999999999,2014-01-17,1,18,0.0148886124937507,1,17,2014,5,1,37.9
"212",999999999,2014-01-17,1,19,0.0148886124937507,1,17,2014,5,1,36
"213",999999999,2014-01-17,0,20,0.0148886124937507,1,17,2014,5,1,34
"214",999999999,2014-01-17,0,21,0.0148886124937507,1,17,2014,5,1,35.1
"215",999999999,2014-01-17,0,22,0.0148886124937507,1,17,2014,5,1,34
"216",999999999,2014-01-17,0,23,0.0148886124937507,1,17,2014,5,1,34
"217",999999999,2014-01-18,0,0,0.0148886124937507,1,18,2014,6,0,34
"218",999999999,2014-01-18,0,1,0.0148886124937507,1,18,2014,6,0,34
"219",999999999,2014-01-18,0,2,0.0148886124937507,1,18,2014,6,0,35.1
"220",999999999,2014-01-18,0,3,0.0148886124937507,1,18,2014,6,0,35.1
"221",999999999,2014-01-18,0,4,0.0148886124937507,1,18,2014,6,0,36
"222",999999999,2014-01-18,0,5,0.0148886124937507,1,18,2014,6,0,35.8
"223",999999999,2014-01-18,0,6,0.0148886124937507,1,18,2014,6,0,36
"224",999999999,2014-01-18,1,7,0.0148886124937507,1,18,2014,6,0,37.2
"225",999999999,2014-01-18,1,8,0.0148886124937507,1,18,2014,6,0,37.65
"226",999999999,2014-01-18,1,9,0.0148886124937507,1,18,2014,6,0,37.9
"227",999999999,2014-01-18,1,10,0.0148886124937507,1,18,2014,6,0,37.2666666666667
"228",999999999,2014-01-18,1,11,0.0148886124937507,1,18,2014,6,0,37.2666666666667
"229",999999999,2014-01-18,1,12,0.0148886124937507,1,18,2014,6,0,35.4333333333333
"230",999999999,2014-01-18,1,13,0.0148886124937507,1,18,2014,6,0,33.5666666666667
"231",999999999,2014-01-18,1,14,0.0148886124937507,1,18,2014,6,0,33.1
"232",999999999,2014-01-18,1,15,0.0148886124937507,1,18,2014,6,0,33.9
"233",999999999,2014-01-18,1,16,0.0148886124937507,1,18,2014,6,0,34
"234",999999999,2014-01-18,1,17,0.0148886124937507,1,18,2014,6,0,33.1
"235",999999999,2014-01-18,1,18,0.0148886124937507,1,18,2014,6,0,34
"236",999999999,2014-01-18,1,19,0.0148886124937507,1,18,2014,6,0,34
"237",999999999,2014-01-18,0,20,0.0148886124937507,1,18,2014,6,0,34
"238",999999999,2014-01-18,0,21,0.0148886124937507,1,18,2014,6,0,33.9
"239",999999999,2014-01-18,0,22,0.0148886124937507,1,18,2014,6,0,33.1
"240",999999999,2014-01-18,0,23,0.0148886124937507,1,18,2014,6,0,33.5666666666667
"241",999999999,2014-01-19,0,0,0.0148886124937507,1,19,2014,0,0,33.45
"242",999999999,2014-01-19,0,1,0.0148886124937507,1,19,2014,0,0,33.1
"243",999999999,2014-01-19,0,2,0.0148886124937507,1,19,2014,0,0,33.45
"244",999999999,2014-01-19,0,3,0.0148886124937507,1,19,2014,0,0,33.1
"245",999999999,2014-01-19,0,4,0.0148886124937507,1,19,2014,0,0,33.5666666666667
"246",999999999,2014-01-19,0,5,0.0148886124937507,1,19,2014,0,0,33.1
"247",999999999,2014-01-19,0,6,0.0148886124937507,1,19,2014,0,0,32
"248",999999999,2014-01-19,1,7,0.0148886124937507,1,19,2014,0,0,31.45
"249",999999999,2014-01-19,1,8,0.0148886124937507,1,19,2014,0,0,30.15
"250",999999999,2014-01-19,1,9,0.0148886124937507,1,19,2014,0,0,30.1333333333333
"251",999999999,2014-01-19,1,10,0.0148886124937507,1,19,2014,0,0,30.55
"252",999999999,2014-01-19,1,11,0.0148886124937507,1,19,2014,0,0,30.55
"253",999999999,2014-01-19,1,12,0.0148886124937507,1,19,2014,0,0,32
"254",999999999,2014-01-19,1,13,0.0148886124937507,1,19,2014,0,0,33.1
"255",999999999,2014-01-19,1,14,0.0148886124937507,1,19,2014,0,0,34
"256",999999999,2014-01-19,1,15,0.0148886124937507,1,19,2014,0,0,34
"257",999999999,2014-01-19,1,16,0.0148886124937507,1,19,2014,0,0,34
"258",999999999,2014-01-19,1,17,0.0148886124937507,1,19,2014,0,0,33.1
"259",999999999,2014-01-19,1,18,0.0148886124937507,1,19,2014,0,0,32
"260",999999999,2014-01-19,1,19,0.0148886124937507,1,19,2014,0,0,30.9
"261",999999999,2014-01-19,0,20,0.0148886124937507,1,19,2014,0,0,30.9
"262",999999999,2014-01-19,0,21,0.0148886124937507,1,19,2014,0,0,30.9
"263",999999999,2014-01-19,0,22,0.0148886124937507,1,19,2014,0,0,30.9
"264",999999999,2014-01-19,0,23,0.0148886124937507,1,19,2014,0,0,30.9
"265",999999999,2014-01-02,0,0,78.66,1,2,2014,4,1,21
"266",999999999,2014-01-02,0,1,77.385,1,2,2014,4,1,20.1666666666667
"267",999999999,2014-01-02,0,2,79.485,1,2,2014,4,1,19.2
"268",999999999,2014-01-02,0,3,83.685,1,2,2014,4,1,19.2
"269",999999999,2014-01-02,0,4,162.194999,1,2,2014,4,1,19.2
"270",999999999,2014-01-02,0,5,170.474997,1,2,2014,4,1,19.2666666666667
"271",999999999,2014-01-02,0,6,205.874997,1,2,2014,4,1,19.2666666666667
"272",999999999,2014-01-02,1,7,264.044997,1,2,2014,4,1,19.2
"273",999999999,2014-01-02,1,8,263.534995,1,2,2014,4,1,19.5666666666667
"274",999999999,2014-01-02,1,9,269.009995,1,2,2014,4,1,24.1
"275",999999999,2014-01-02,1,10,80.82,1,2,2014,4,1,25.8
"276",999999999,2014-01-02,1,11,33.45,1,2,2014,4,1,24.5666666666667
"277",999999999,2014-01-02,1,12,24.825,1,2,2014,4,1,24.1
"278",999999999,2014-01-02,1,13,28.995,1,2,2014,4,1,25.8333333333333
"279",999999999,2014-01-02,1,14,20.775,1,2,2014,4,1,19.9
"280",999999999,2014-01-02,1,15,6,1,2,2014,4,1,13.95
"281",999999999,2014-01-02,1,16,0.0148886124937507,1,2,2014,4,1,12.1333333333333
"282",999999999,2014-01-02,1,17,0.0148886124937507,1,2,2014,4,1,10.3
"283",999999999,2014-01-02,1,18,0.0148886124937507,1,2,2014,4,1,8.1
"284",999999999,2014-01-02,1,19,0.0148886124937507,1,2,2014,4,1,6.1
"285",999999999,2014-01-02,0,20,0.0148886124937507,1,2,2014,4,1,6.45
"286",999999999,2014-01-02,0,21,0.0148886124937507,1,2,2014,4,1,4.45
"287",999999999,2014-01-02,0,22,0.0148886124937507,1,2,2014,4,1,3.1
"288",999999999,2014-01-02,0,23,0.0148886124937507,1,2,2014,4,1,2.76666666666667
"289",999999999,2014-01-20,0,0,0.0148886124937507,1,20,2014,1,1,30.9
"290",999999999,2014-01-20,0,1,0.0148886124937507,1,20,2014,1,1,32
"291",999999999,2014-01-20,0,2,0.0148886124937507,1,20,2014,1,1,32
"292",999999999,2014-01-20,0,3,0.0148886124937507,1,20,2014,1,1,33.1
"293",999999999,2014-01-20,0,4,0.0148886124937507,1,20,2014,1,1,33.1
"294",999999999,2014-01-20,0,5,0.0148886124937507,1,20,2014,1,1,33.1
"295",999999999,2014-01-20,0,6,10.695,1,20,2014,1,1,34
"296",999999999,2014-01-20,1,7,62.31,1,20,2014,1,1,34
"297",999999999,2014-01-20,1,8,65.535,1,20,2014,1,1,35.1
"298",999999999,2014-01-20,1,9,67.185,1,20,2014,1,1,36
"299",999999999,2014-01-20,1,10,67.44,1,20,2014,1,1,37
"300",999999999,2014-01-20,1,11,47.685,1,20,2014,1,1,37.9
"301",999999999,2014-01-20,1,12,40.86,1,20,2014,1,1,39
"302",999999999,2014-01-20,1,13,24.825,1,20,2014,1,1,39.9
"303",999999999,2014-01-20,1,14,15.3,1,20,2014,1,1,41
"304",999999999,2014-01-20,1,15,8.19,1,20,2014,1,1,41
"305",999999999,2014-01-20,1,16,0.0148886124937507,1,20,2014,1,1,39.9
"306",999999999,2014-01-20,1,17,0.0148886124937507,1,20,2014,1,1,39.9
"307",999999999,2014-01-20,1,18,0.0148886124937507,1,20,2014,1,1,36
"308",999999999,2014-01-20,1,19,0.0148886124937507,1,20,2014,1,1,36
"309",999999999,2014-01-20,0,20,0.0148886124937507,1,20,2014,1,1,35.1
"310",999999999,2014-01-20,0,21,0.0148886124937507,1,20,2014,1,1,32
"311",999999999,2014-01-20,0,22,0.0148886124937507,1,20,2014,1,1,28.9
"312",999999999,2014-01-20,0,23,0.0148886124937507,1,20,2014,1,1,27
"313",999999999,2014-01-21,0,0,0.0148886124937507,1,21,2014,2,1,23
"314",999999999,2014-01-21,0,1,0.0148886124937507,1,21,2014,2,1,21.9
"315",999999999,2014-01-21,0,2,0.0148886124937507,1,21,2014,2,1,19.9
"316",999999999,2014-01-21,0,3,0.0148886124937507,1,21,2014,2,1,18
"317",999999999,2014-01-21,0,4,0.0148886124937507,1,21,2014,2,1,16
"318",999999999,2014-01-21,0,5,0.0148886124937507,1,21,2014,2,1,15.1
"319",999999999,2014-01-21,0,6,21.75,1,21,2014,2,1,14
"320",999999999,2014-01-21,1,7,120.674998,1,21,2014,2,1,12.9
"321",999999999,2014-01-21,1,8,131.549999,1,21,2014,2,1,14
"322",999999999,2014-01-21,1,9,138.224997,1,21,2014,2,1,15.1
"323",999999999,2014-01-21,1,10,97.994998,1,21,2014,2,1,15.1
"324",999999999,2014-01-21,1,11,91.44,1,21,2014,2,1,15.1
"325",999999999,2014-01-21,1,12,90.539999,1,21,2014,2,1,16
"326",999999999,2014-01-21,1,13,83.25,1,21,2014,2,1,16
"327",999999999,2014-01-21,1,14,77.805,1,21,2014,2,1,16
"328",999999999,2014-01-21,1,15,38.76,1,21,2014,2,1,15.1
"329",999999999,2014-01-21,1,16,0.045,1,21,2014,2,1,12.825
"330",999999999,2014-01-21,1,17,0.0148886124937507,1,21,2014,2,1,12.15
"331",999999999,2014-01-21,1,18,0.0148886124937507,1,21,2014,2,1,12.1
"332",999999999,2014-01-21,1,19,0.0148886124937507,1,21,2014,2,1,12.15
"333",999999999,2014-01-21,0,20,0.0148886124937507,1,21,2014,2,1,12.1
"334",999999999,2014-01-21,0,21,0.0148886124937507,1,21,2014,2,1,12
"335",999999999,2014-01-21,0,22,0.0148886124937507,1,21,2014,2,1,12
"336",999999999,2014-01-21,0,23,0.0148886124937507,1,21,2014,2,1,11.55
"337",999999999,2014-01-22,0,0,0.0148886124937507,1,22,2014,3,1,10.9
"338",999999999,2014-01-22,0,1,0.0148886124937507,1,22,2014,3,1,10.9
"339",999999999,2014-01-22,0,2,0.0148886124937507,1,22,2014,3,1,10.65
"340",999999999,2014-01-22,0,3,0.0148886124937507,1,22,2014,3,1,9.7
"341",999999999,2014-01-22,0,4,0.0148886124937507,1,22,2014,3,1,8.8
"342",999999999,2014-01-22,0,5,0.0148886124937507,1,22,2014,3,1,8.8
"343",999999999,2014-01-22,0,6,12.465,1,22,2014,3,1,8.35
"344",999999999,2014-01-22,1,7,59.16,1,22,2014,3,1,6.9
"345",999999999,2014-01-22,1,8,60.555,1,22,2014,3,1,7.45
"346",999999999,2014-01-22,1,9,52.785,1,22,2014,3,1,9
"347",999999999,2014-01-22,1,10,52.32,1,22,2014,3,1,10.9
"348",999999999,2014-01-22,1,11,45.39,1,22,2014,3,1,10.9
