"","Account","Date","month","day","year","Day of Week","Weekday","kWh","hour","Peakhour","Temp"
"1",999999999,2014-01-01,1,1,2014,3,1,78.405,0,0,23
"2",999999999,2014-01-01,1,1,2014,3,1,76.425,1,0,21.9
"3",999999999,2014-01-01,1,1,2014,3,1,78.015,2,0,21.9
"4",999999999,2014-01-01,1,1,2014,3,1,78.12,3,0,21.9
"5",999999999,2014-01-01,1,1,2014,3,1,77.535,4,0,21
"6",999999999,2014-01-01,1,1,2014,3,1,104.099999,5,0,21
"7",999999999,2014-01-01,1,1,2014,3,1,158.264998,6,0,21
"8",999999999,2014-01-01,1,1,2014,3,1,93.6,20,0,23
"9",999999999,2014-01-01,1,1,2014,3,1,79.35,21,0,21.9
"10",999999999,2014-01-01,1,1,2014,3,1,76.44,22,0,23
"11",999999999,2014-01-01,1,1,2014,3,1,78.975,23,0,23
"12",999999999,2014-01-10,1,10,2014,5,1,20.145,6,0,24.1
"13",999999999,2014-01-13,1,13,2014,1,1,22.905,6,0,30.9
"14",999999999,2014-01-15,1,15,2014,3,1,6.975,6,0,36
"15",999999999,2014-01-16,1,16,2014,4,1,4.365,6,0,35.0666666666667
"16",999999999,2014-01-17,1,17,2014,5,1,9.075,6,0,36
"17",999999999,2014-01-02,1,2,2014,4,1,78.66,0,0,21
"18",999999999,2014-01-02,1,2,2014,4,1,77.385,1,0,20.1666666666667
"19",999999999,2014-01-02,1,2,2014,4,1,79.485,2,0,19.2
"20",999999999,2014-01-02,1,2,2014,4,1,83.685,3,0,19.2
"21",999999999,2014-01-02,1,2,2014,4,1,162.194999,4,0,19.2
"22",999999999,2014-01-02,1,2,2014,4,1,170.474997,5,0,19.2666666666667
"23",999999999,2014-01-02,1,2,2014,4,1,78.2911585661037,6,0,19.2666666666667
"24",999999999,2014-01-20,1,20,2014,1,1,10.695,6,0,34
"25",999999999,2014-01-21,1,21,2014,2,1,21.75,6,0,14
"26",999999999,2014-01-22,1,22,2014,3,1,12.465,6,0,8.35
"27",999999999,2014-01-23,1,23,2014,4,1,16.71,6,0,6.1
"28",999999999,2014-01-24,1,24,2014,5,1,18.33,6,0,8.1
"29",999999999,2014-01-24,1,24,2014,5,1,9.9,20,0,15.1
"30",999999999,2014-01-24,1,24,2014,5,1,2.505,21,0,15.1
"31",999999999,2014-01-24,1,24,2014,5,1,0.45,22,0,15.1
"32",999999999,2014-01-27,1,27,2014,1,1,3.99,6,0,30.9
"33",999999999,2014-01-28,1,28,2014,2,1,0.045,5,0,12.9
"34",999999999,2014-01-28,1,28,2014,2,1,12.465,6,0,12.9
"35",999999999,2014-01-29,1,29,2014,3,1,12.645,6,0,15.1
"36",999999999,2014-01-03,1,3,2014,5,1,6.975,6,0,3.1
"37",999999999,2014-01-30,1,30,2014,4,1,1.545,6,0,17.1
"38",999999999,2014-01-31,1,31,2014,5,1,18.285,6,0,27
"39",999999999,2014-01-06,1,6,2014,1,1,0.21,5,0,44.7333333333333
"40",999999999,2014-01-06,1,6,2014,1,1,1.35,6,0,46.9
"41",999999999,2014-01-07,1,7,2014,2,1,5.4,6,0,12.9
"42",999999999,2014-01-08,1,8,2014,3,1,14.07,6,0,7
"43",999999999,2014-01-09,1,9,2014,4,1,20.49,6,0,19
"44",999999999,2014-10-01,10,1,2014,3,1,70.485,0,0,55.9
"45",999999999,2014-10-01,10,1,2014,3,1,68.805,1,0,57
"46",999999999,2014-10-01,10,1,2014,3,1,68.925,2,0,57
"47",999999999,2014-10-01,10,1,2014,3,1,69.435,3,0,57
"48",999999999,2014-10-01,10,1,2014,3,1,69.51,4,0,57.2
"49",999999999,2014-10-01,10,1,2014,3,1,71.055,5,0,57
"50",999999999,2014-10-01,10,1,2014,3,1,116.339996,6,0,57
"51",999999999,2014-10-01,10,1,2014,3,1,126.104999,20,0,57.1
"52",999999999,2014-10-01,10,1,2014,3,1,91.095,21,0,57
"53",999999999,2014-10-01,10,1,2014,3,1,75.78,22,0,55.5666666666667
"54",999999999,2014-10-01,10,1,2014,3,1,71.79,23,0,55.9
"55",999999999,2014-10-10,10,10,2014,5,1,76.59,0,0,54
"56",999999999,2014-10-10,10,10,2014,5,1,81.795,1,0,55
"57",999999999,2014-10-10,10,10,2014,5,1,84.945,2,0,55
"58",999999999,2014-10-10,10,10,2014,5,1,84.75,3,0,53.1
"59",999999999,2014-10-10,10,10,2014,5,1,76.305,4,0,53.1
"60",999999999,2014-10-10,10,10,2014,5,1,77.52,5,0,52
"61",999999999,2014-10-10,10,10,2014,5,1,115.274998,6,0,51.1
"62",999999999,2014-10-10,10,10,2014,5,1,98.039998,20,0,55.9
"63",999999999,2014-10-10,10,10,2014,5,1,78.495,21,0,55.9
"64",999999999,2014-10-10,10,10,2014,5,1,72.255,22,0,55.9
"65",999999999,2014-10-10,10,10,2014,5,1,71.52,23,0,55
"66",999999999,2014-10-11,10,11,2014,6,0,73.095,0,0,46.9
"67",999999999,2014-10-11,10,11,2014,6,0,72.24,1,0,52
"68",999999999,2014-10-11,10,11,2014,6,0,71.235,2,0,52
"69",999999999,2014-10-11,10,11,2014,6,0,71.805,3,0,52
"70",999999999,2014-10-11,10,11,2014,6,0,71.325,4,0,51.1
"71",999999999,2014-10-11,10,11,2014,6,0,71.805,5,0,51.1
"72",999999999,2014-10-11,10,11,2014,6,0,78.015,6,0,51.1
"73",999999999,2014-10-11,10,11,2014,6,0,87.06,20,0,48.9
"74",999999999,2014-10-11,10,11,2014,6,0,72.075,21,0,48.9
"75",999999999,2014-10-11,10,11,2014,6,0,70.71,22,0,48
"76",999999999,2014-10-11,10,11,2014,6,0,71.19,23,0,48
"77",999999999,2014-10-12,10,12,2014,0,0,72.255,0,0,48.9
"78",999999999,2014-10-12,10,12,2014,0,0,71.31,1,0,46.9
"79",999999999,2014-10-12,10,12,2014,0,0,72.21,2,0,46
"80",999999999,2014-10-12,10,12,2014,0,0,71.235,3,0,46
"81",999999999,2014-10-12,10,12,2014,0,0,70.815,4,0,46
"82",999999999,2014-10-12,10,12,2014,0,0,71.835,5,0,46
"83",999999999,2014-10-12,10,12,2014,0,0,71.25,6,0,45
"84",999999999,2014-10-12,10,12,2014,0,0,71.58,20,0,52
"85",999999999,2014-10-12,10,12,2014,0,0,71.295,21,0,50
"86",999999999,2014-10-12,10,12,2014,0,0,71.535,22,0,50
"87",999999999,2014-10-12,10,12,2014,0,0,71.265,23,0,50
"88",999999999,2014-10-13,10,13,2014,1,1,72.045,0,0,57.9
"89",999999999,2014-10-13,10,13,2014,1,1,72.075,1,0,48
"90",999999999,2014-10-13,10,13,2014,1,1,72.015,2,0,46.9
"91",999999999,2014-10-13,10,13,2014,1,1,71.145,3,0,46
"92",999999999,2014-10-13,10,13,2014,1,1,70.725,4,0,48
"93",999999999,2014-10-13,10,13,2014,1,1,79.305,5,0,46.9
"94",999999999,2014-10-13,10,13,2014,1,1,104.999999,6,0,48
"95",999999999,2014-10-13,10,13,2014,1,1,86.025,20,0,61
"96",999999999,2014-10-13,10,13,2014,1,1,72.33,21,0,60.1
"97",999999999,2014-10-13,10,13,2014,1,1,71.19,22,0,61
"98",999999999,2014-10-13,10,13,2014,1,1,70.365,23,0,60.1
"99",999999999,2014-10-14,10,14,2014,2,1,73.08,0,0,63
"100",999999999,2014-10-14,10,14,2014,2,1,78.675,1,0,61
"101",999999999,2014-10-14,10,14,2014,2,1,79.845,2,0,60.9
"102",999999999,2014-10-14,10,14,2014,2,1,77.13,3,0,60.1
"103",999999999,2014-10-14,10,14,2014,2,1,72.09,4,0,62.1
"104",999999999,2014-10-14,10,14,2014,2,1,74.685,5,0,62.1
"105",999999999,2014-10-14,10,14,2014,2,1,115.394999,6,0,62.8
"106",999999999,2014-10-14,10,14,2014,2,1,121.724994,20,0,66
"107",999999999,2014-10-14,10,14,2014,2,1,95.534999,21,0,64.9
"108",999999999,2014-10-14,10,14,2014,2,1,82.35,22,0,64
"109",999999999,2014-10-14,10,14,2014,2,1,75.945,23,0,63
"110",999999999,2014-10-15,10,15,2014,3,1,74.295,0,0,66.9
"111",999999999,2014-10-15,10,15,2014,3,1,68.31,1,0,62.1
"112",999999999,2014-10-15,10,15,2014,3,1,67.26,2,0,62.1
"113",999999999,2014-10-15,10,15,2014,3,1,67.98,3,0,62.1
"114",999999999,2014-10-15,10,15,2014,3,1,66.72,4,0,62.1
"115",999999999,2014-10-15,10,15,2014,3,1,69.87,5,0,62.1
"116",999999999,2014-10-15,10,15,2014,3,1,116.639999,6,0,63
"117",999999999,2014-10-15,10,15,2014,3,1,102.195,20,0,66.9
"118",999999999,2014-10-15,10,15,2014,3,1,83.67,21,0,66.9
"119",999999999,2014-10-15,10,15,2014,3,1,82.635,22,0,66.9
"120",999999999,2014-10-15,10,15,2014,3,1,79.095,23,0,66
"121",999999999,2014-10-16,10,16,2014,4,1,79.605,0,0,61
"122",999999999,2014-10-16,10,16,2014,4,1,79.785,1,0,66.55
"123",999999999,2014-10-16,10,16,2014,4,1,78.495,2,0,67.1
"124",999999999,2014-10-16,10,16,2014,4,1,79.575,3,0,68
"125",999999999,2014-10-16,10,16,2014,4,1,78.585,4,0,66
"126",999999999,2014-10-16,10,16,2014,4,1,80.265,5,0,66.55
"127",999999999,2014-10-16,10,16,2014,4,1,121.214997,6,0,63.7
"128",999999999,2014-10-16,10,16,2014,4,1,102.149999,20,0,64.05
"129",999999999,2014-10-16,10,16,2014,4,1,81.869999,21,0,63
"130",999999999,2014-10-16,10,16,2014,4,1,77.175,22,0,61.7
"131",999999999,2014-10-16,10,16,2014,4,1,72.96,23,0,61
"132",999999999,2014-10-17,10,17,2014,5,1,73.185,0,0,59
"133",999999999,2014-10-17,10,17,2014,5,1,71.79,1,0,60.45
"134",999999999,2014-10-17,10,17,2014,5,1,73.005,2,0,60.45
"135",999999999,2014-10-17,10,17,2014,5,1,70.89,3,0,60.1
"136",999999999,2014-10-17,10,17,2014,5,1,71.76,4,0,58.7666666666667
"137",999999999,2014-10-17,10,17,2014,5,1,74.49,5,0,58.45
"138",999999999,2014-10-17,10,17,2014,5,1,117.959997,6,0,57.4333333333333
"139",999999999,2014-10-17,10,17,2014,5,1,124.2,20,0,61
"140",999999999,2014-10-17,10,17,2014,5,1,92.504999,21,0,60.1
"141",999999999,2014-10-17,10,17,2014,5,1,75.735,22,0,59
"142",999999999,2014-10-17,10,17,2014,5,1,68.07,23,0,57.9
"143",999999999,2014-10-18,10,18,2014,6,0,68.865,0,0,55.9
"144",999999999,2014-10-18,10,18,2014,6,0,68.4,1,0,59
"145",999999999,2014-10-18,10,18,2014,6,0,67.68,2,0,57
"146",999999999,2014-10-18,10,18,2014,6,0,67.755,3,0,57
"147",999999999,2014-10-18,10,18,2014,6,0,65.58,4,0,57
"148",999999999,2014-10-18,10,18,2014,6,0,66.66,5,0,57
"149",999999999,2014-10-18,10,18,2014,6,0,66.615,6,0,57.9
"150",999999999,2014-10-18,10,18,2014,6,0,82.185,20,0,59
"151",999999999,2014-10-18,10,18,2014,6,0,69.06,21,0,59
"152",999999999,2014-10-18,10,18,2014,6,0,65.955,22,0,57
"153",999999999,2014-10-18,10,18,2014,6,0,74.07,23,0,57
"154",999999999,2014-10-19,10,19,2014,0,0,76.35,0,0,43
"155",999999999,2014-10-19,10,19,2014,0,0,67.86,1,0,55
"156",999999999,2014-10-19,10,19,2014,0,0,66.465,2,0,55
"157",999999999,2014-10-19,10,19,2014,0,0,66.36,3,0,54
"158",999999999,2014-10-19,10,19,2014,0,0,65.94,4,0,53.1
"159",999999999,2014-10-19,10,19,2014,0,0,67.32,5,0,52
"160",999999999,2014-10-19,10,19,2014,0,0,66.885,6,0,51.1
"161",999999999,2014-10-19,10,19,2014,0,0,65.475,20,0,46.9
"162",999999999,2014-10-19,10,19,2014,0,0,64.605,21,0,45
"163",999999999,2014-10-19,10,19,2014,0,0,64.92,22,0,45
"164",999999999,2014-10-19,10,19,2014,0,0,64.905,23,0,44.1
"165",999999999,2014-10-02,10,2,2014,4,1,73.095,0,0,51.1
"166",999999999,2014-10-02,10,2,2014,4,1,71.73,1,0,55.65
"167",999999999,2014-10-02,10,2,2014,4,1,71.805,2,0,55.9
"168",999999999,2014-10-02,10,2,2014,4,1,72.345,3,0,55.2
"169",999999999,2014-10-02,10,2,2014,4,1,71.505,4,0,55
"170",999999999,2014-10-02,10,2,2014,4,1,73.965,5,0,55.2
"171",999999999,2014-10-02,10,2,2014,4,1,115.589999,6,0,55
"172",999999999,2014-10-02,10,2,2014,4,1,106.919999,20,0,52
"173",999999999,2014-10-02,10,2,2014,4,1,79.71,21,0,51.1
"174",999999999,2014-10-02,10,2,2014,4,1,74.595,22,0,52
"175",999999999,2014-10-02,10,2,2014,4,1,73.86,23,0,51.1
"176",999999999,2014-10-20,10,20,2014,1,1,65.61,0,0,50
"177",999999999,2014-10-20,10,20,2014,1,1,68.625,1,0,41
"178",999999999,2014-10-20,10,20,2014,1,1,73.815,2,0,41
"179",999999999,2014-10-20,10,20,2014,1,1,70.32,3,0,39.9
"180",999999999,2014-10-20,10,20,2014,1,1,65.79,4,0,39.9
"181",999999999,2014-10-20,10,20,2014,1,1,79.83,5,0,39.9
"182",999999999,2014-10-20,10,20,2014,1,1,156.824997,6,0,39.9
"183",999999999,2014-10-20,10,20,2014,1,1,113.084997,20,0,51.1
"184",999999999,2014-10-20,10,20,2014,1,1,83.625,21,0,51.1
"185",999999999,2014-10-20,10,20,2014,1,1,75.06,22,0,51.1
"186",999999999,2014-10-20,10,20,2014,1,1,68.37,23,0,51.1
"187",999999999,2014-10-21,10,21,2014,2,1,68.655,0,0,53.1
"188",999999999,2014-10-21,10,21,2014,2,1,67.725,1,0,48.9
"189",999999999,2014-10-21,10,21,2014,2,1,67.86,2,0,50
"190",999999999,2014-10-21,10,21,2014,2,1,74.715,3,0,50
"191",999999999,2014-10-21,10,21,2014,2,1,74.61,4,0,51.1
"192",999999999,2014-10-21,10,21,2014,2,1,79.365,5,0,52
"193",999999999,2014-10-21,10,21,2014,2,1,117.164996,6,0,53.1
"194",999999999,2014-10-21,10,21,2014,2,1,110.07,20,0,57
"195",999999999,2014-10-21,10,21,2014,2,1,90.015,21,0,57.1
"196",999999999,2014-10-21,10,21,2014,2,1,83.13,22,0,57.1
"197",999999999,2014-10-21,10,21,2014,2,1,74.985,23,0,53.1
"198",999999999,2014-10-22,10,22,2014,3,1,71.13,0,0,50
"199",999999999,2014-10-22,10,22,2014,3,1,70.515,1,0,52
"200",999999999,2014-10-22,10,22,2014,3,1,70.545,2,0,51.1
"201",999999999,2014-10-22,10,22,2014,3,1,71.025,3,0,51.1
"202",999999999,2014-10-22,10,22,2014,3,1,70.47,4,0,52
"203",999999999,2014-10-22,10,22,2014,3,1,87.135,5,0,53.1
"204",999999999,2014-10-22,10,22,2014,3,1,135.494995,6,0,55.9
"205",999999999,2014-10-22,10,22,2014,3,1,107.684997,20,0,51.45
"206",999999999,2014-10-22,10,22,2014,3,1,85.785,21,0,51.5666666666667
"207",999999999,2014-10-22,10,22,2014,3,1,74.565,22,0,51.66
"208",999999999,2014-10-22,10,22,2014,3,1,66.735,23,0,50
"209",999999999,2014-10-23,10,23,2014,4,1,67.335,0,0,48
"210",999999999,2014-10-23,10,23,2014,4,1,67.575,1,0,50
"211",999999999,2014-10-23,10,23,2014,4,1,68.19,2,0,50
"212",999999999,2014-10-23,10,23,2014,4,1,67.245,3,0,48.55
"213",999999999,2014-10-23,10,23,2014,4,1,67.41,4,0,50.55
"214",999999999,2014-10-23,10,23,2014,4,1,82.665,5,0,51.1
"215",999999999,2014-10-23,10,23,2014,4,1,136.199998,6,0,50
"216",999999999,2014-10-23,10,23,2014,4,1,117.524998,20,0,50
"217",999999999,2014-10-23,10,23,2014,4,1,93.36,21,0,50
"218",999999999,2014-10-23,10,23,2014,4,1,77.34,22,0,50
"219",999999999,2014-10-23,10,23,2014,4,1,69.93,23,0,48.9
"220",999999999,2014-10-24,10,24,2014,5,1,70.665,0,0,46
"221",999999999,2014-10-24,10,24,2014,5,1,70.785,1,0,48
"222",999999999,2014-10-24,10,24,2014,5,1,70.02,2,0,48
"223",999999999,2014-10-24,10,24,2014,5,1,70.515,3,0,47.1666666666667
"224",999999999,2014-10-24,10,24,2014,5,1,70.875,4,0,48
"225",999999999,2014-10-24,10,24,2014,5,1,86.205,5,0,48.1333333333333
"226",999999999,2014-10-24,10,24,2014,5,1,141.494997,6,0,48
"227",999999999,2014-10-24,10,24,2014,5,1,118.649999,20,0,48.9
"228",999999999,2014-10-24,10,24,2014,5,1,86.145,21,0,48
"229",999999999,2014-10-24,10,24,2014,5,1,80.235,22,0,46.9
"230",999999999,2014-10-24,10,24,2014,5,1,68.22,23,0,46.9
"231",999999999,2014-10-25,10,25,2014,6,0,69.15,0,0,57
"232",999999999,2014-10-25,10,25,2014,6,0,67.245,1,0,46
"233",999999999,2014-10-25,10,25,2014,6,0,67.275,2,0,46.9
"234",999999999,2014-10-25,10,25,2014,6,0,67.68,3,0,46.9
"235",999999999,2014-10-25,10,25,2014,6,0,67.215,4,0,48
"236",999999999,2014-10-25,10,25,2014,6,0,68.025,5,0,48
"237",999999999,2014-10-25,10,25,2014,6,0,68.955,6,0,48
"238",999999999,2014-10-25,10,25,2014,6,0,83.055,20,0,57
"239",999999999,2014-10-25,10,25,2014,6,0,74.805,21,0,55.9
"240",999999999,2014-10-25,10,25,2014,6,0,69.24,22,0,55.9
"241",999999999,2014-10-25,10,25,2014,6,0,64.455,23,0,55.9
"242",999999999,2014-10-26,10,26,2014,0,0,66.315,0,0,48
"243",999999999,2014-10-26,10,26,2014,0,0,65.445,1,0,55.9
"244",999999999,2014-10-26,10,26,2014,0,0,65.55,2,0,55.9
"245",999999999,2014-10-26,10,26,2014,0,0,65.055,3,0,55
"246",999999999,2014-10-26,10,26,2014,0,0,65.085,4,0,55
"247",999999999,2014-10-26,10,26,2014,0,0,64.935,5,0,55
"248",999999999,2014-10-26,10,26,2014,0,0,65.79,6,0,54
"249",999999999,2014-10-26,10,26,2014,0,0,64.71,20,0,50
"250",999999999,2014-10-26,10,26,2014,0,0,64.035,21,0,48.9
"251",999999999,2014-10-26,10,26,2014,0,0,64.695,22,0,48.9
"252",999999999,2014-10-26,10,26,2014,0,0,73.215,23,0,48
"253",999999999,2014-10-27,10,27,2014,1,1,73.14,0,0,48.9
"254",999999999,2014-10-27,10,27,2014,1,1,64.755,1,0,46.9
"255",999999999,2014-10-27,10,27,2014,1,1,64.185,2,0,46.9
"256",999999999,2014-10-27,10,27,2014,1,1,63.825,3,0,48
"257",999999999,2014-10-27,10,27,2014,1,1,64.125,4,0,48.9
"258",999999999,2014-10-27,10,27,2014,1,1,78.495,5,0,50
"259",999999999,2014-10-27,10,27,2014,1,1,132.524995,6,0,48.9
"260",999999999,2014-10-27,10,27,2014,1,1,99.359997,20,0,55
"261",999999999,2014-10-27,10,27,2014,1,1,80.655,21,0,53.1
"262",999999999,2014-10-27,10,27,2014,1,1,76.845,22,0,53.1
"263",999999999,2014-10-27,10,27,2014,1,1,74.46,23,0,51.1
"264",999999999,2014-10-28,10,28,2014,2,1,78.975,0,0,53.4333333333333
"265",999999999,2014-10-28,10,28,2014,2,1,84.675,1,0,46.9
"266",999999999,2014-10-28,10,28,2014,2,1,78.945,2,0,48.9
"267",999999999,2014-10-28,10,28,2014,2,1,75.66,3,0,46.9
"268",999999999,2014-10-28,10,28,2014,2,1,75.36,4,0,46
"269",999999999,2014-10-28,10,28,2014,2,1,89.999999,5,0,45
"270",999999999,2014-10-28,10,28,2014,2,1,139.109999,6,0,46
"271",999999999,2014-10-28,10,28,2014,2,1,115.139997,20,0,55
"272",999999999,2014-10-28,10,28,2014,2,1,91.095,21,0,54
"273",999999999,2014-10-28,10,28,2014,2,1,79.05,22,0,54
"274",999999999,2014-10-28,10,28,2014,2,1,69.12,23,0,54
"275",999999999,2014-10-29,10,29,2014,3,1,68.685,0,0,52
"276",999999999,2014-10-29,10,29,2014,3,1,68.025,1,0,53.1
"277",999999999,2014-10-29,10,29,2014,3,1,66.87,2,0,53.6
"278",999999999,2014-10-29,10,29,2014,3,1,67.035,3,0,54
"279",999999999,2014-10-29,10,29,2014,3,1,73.395,4,0,53.475
"280",999999999,2014-10-29,10,29,2014,3,1,88.064999,5,0,53.35
"281",999999999,2014-10-29,10,29,2014,3,1,131.069996,6,0,53.8
"282",999999999,2014-10-29,10,29,2014,3,1,120.914997,20,0,54
"283",999999999,2014-10-29,10,29,2014,3,1,93.869999,21,0,54
"284",999999999,2014-10-29,10,29,2014,3,1,84.135,22,0,54
"285",999999999,2014-10-29,10,29,2014,3,1,79.83,23,0,54
"286",999999999,2014-10-03,10,3,2014,5,1,75.24,0,0,53.475
"287",999999999,2014-10-03,10,3,2014,5,1,74.19,1,0,50
"288",999999999,2014-10-03,10,3,2014,5,1,80.82,2,0,50
"289",999999999,2014-10-03,10,3,2014,5,1,83.64,3,0,48.9
"290",999999999,2014-10-03,10,3,2014,5,1,81.045,4,0,48.9
"291",999999999,2014-10-03,10,3,2014,5,1,77.055,5,0,48
"292",999999999,2014-10-03,10,3,2014,5,1,119.504999,6,0,48
"293",999999999,2014-10-03,10,3,2014,5,1,114.194998,20,0,53.1
"294",999999999,2014-10-03,10,3,2014,5,1,79.5,21,0,53.5
"295",999999999,2014-10-03,10,3,2014,5,1,72.21,22,0,53.4333333333333
"296",999999999,2014-10-03,10,3,2014,5,1,65.58,23,0,53.4333333333333
"297",999999999,2014-10-30,10,30,2014,4,1,80.685,0,0,46.9
"298",999999999,2014-10-30,10,30,2014,4,1,79.425,1,0,51.1
"299",999999999,2014-10-30,10,30,2014,4,1,80.43,2,0,48.9
"300",999999999,2014-10-30,10,30,2014,4,1,79.32,3,0,48.9
"301",999999999,2014-10-30,10,30,2014,4,1,79.17,4,0,48
"302",999999999,2014-10-30,10,30,2014,4,1,86.819999,5,0,46.9
"303",999999999,2014-10-30,10,30,2014,4,1,142.274998,6,0,48
"304",999999999,2014-10-30,10,30,2014,4,1,109.319999,20,0,51.1
"305",999999999,2014-10-30,10,30,2014,4,1,92.685,21,0,50
"306",999999999,2014-10-30,10,30,2014,4,1,84.84,22,0,48
"307",999999999,2014-10-30,10,30,2014,4,1,76.29,23,0,48
"308",999999999,2014-10-31,10,31,2014,5,1,69.06,0,0,48
"309",999999999,2014-10-31,10,31,2014,5,1,67.755,1,0,46
"310",999999999,2014-10-31,10,31,2014,5,1,66.975,2,0,46
"311",999999999,2014-10-31,10,31,2014,5,1,66.495,3,0,46.9
"312",999999999,2014-10-31,10,31,2014,5,1,66.435,4,0,46
"313",999999999,2014-10-31,10,31,2014,5,1,82.619999,5,0,45
"314",999999999,2014-10-31,10,31,2014,5,1,142.799999,6,0,45
"315",999999999,2014-10-31,10,31,2014,5,1,122.624996,20,0,50
"316",999999999,2014-10-31,10,31,2014,5,1,82.155,21,0,50
"317",999999999,2014-10-31,10,31,2014,5,1,73.98,22,0,48.9
"318",999999999,2014-10-31,10,31,2014,5,1,64.635,23,0,48
"319",999999999,2014-10-04,10,4,2014,6,0,66.375,0,0,61.8
"320",999999999,2014-10-04,10,4,2014,6,0,66.075,1,0,53.4333333333333
"321",999999999,2014-10-04,10,4,2014,6,0,66.06,2,0,53.35
"322",999999999,2014-10-04,10,4,2014,6,0,65.7,3,0,53.4333333333333
"323",999999999,2014-10-04,10,4,2014,6,0,65.715,4,0,53.1
"324",999999999,2014-10-04,10,4,2014,6,0,65.445,5,0,53.35
"325",999999999,2014-10-04,10,4,2014,6,0,65.67,6,0,53.5
"326",999999999,2014-10-04,10,4,2014,6,0,79.545,20,0,59.55
"327",999999999,2014-10-04,10,4,2014,6,0,66.945,21,0,60.8666666666667
"328",999999999,2014-10-04,10,4,2014,6,0,65.295,22,0,62.025
"329",999999999,2014-10-04,10,4,2014,6,0,66.36,23,0,62.4333333333333
"330",999999999,2014-10-05,10,5,2014,0,0,66.315,0,0,50
"331",999999999,2014-10-05,10,5,2014,0,0,65.715,1,0,57
"332",999999999,2014-10-05,10,5,2014,0,0,66.06,2,0,55
"333",999999999,2014-10-05,10,5,2014,0,0,65.67,3,0,53.1
"334",999999999,2014-10-05,10,5,2014,0,0,66.24,4,0,51.1
"335",999999999,2014-10-05,10,5,2014,0,0,65.565,5,0,50
"336",999999999,2014-10-05,10,5,2014,0,0,66.345,6,0,48.9
"337",999999999,2014-10-05,10,5,2014,0,0,65.94,20,0,53.1
"338",999999999,2014-10-05,10,5,2014,0,0,66.72,21,0,52
"339",999999999,2014-10-05,10,5,2014,0,0,74.235,22,0,53.1
"340",999999999,2014-10-05,10,5,2014,0,0,74.145,23,0,51.1
"341",999999999,2014-10-06,10,6,2014,1,1,67.755,0,0,55.9
"342",999999999,2014-10-06,10,6,2014,1,1,66.555,1,0,48.9
"343",999999999,2014-10-06,10,6,2014,1,1,65.835,2,0,48
"344",999999999,2014-10-06,10,6,2014,1,1,65.325,3,0,46
"345",999999999,2014-10-06,10,6,2014,1,1,66.42,4,0,46.9
"346",999999999,2014-10-06,10,6,2014,1,1,69.345,5,0,44.1
"347",999999999,2014-10-06,10,6,2014,1,1,114.299999,6,0,44.1
"348",999999999,2014-10-06,10,6,2014,1,1,109.184997,20,0,57
"349",999999999,2014-10-06,10,6,2014,1,1,84.705,21,0,55.9
"350",999999999,2014-10-06,10,6,2014,1,1,77.715,22,0,55.9
"351",999999999,2014-10-06,10,6,2014,1,1,85.26,23,0,55.9
"352",999999999,2014-10-07,10,7,2014,2,1,87.36,0,0,64.65
"353",999999999,2014-10-07,10,7,2014,2,1,81.735,1,0,55.9
"354",999999999,2014-10-07,10,7,2014,2,1,78.03,2,0,55
"355",999999999,2014-10-07,10,7,2014,2,1,78,3,0,55
"356",999999999,2014-10-07,10,7,2014,2,1,77.25,4,0,57.9
"357",999999999,2014-10-07,10,7,2014,2,1,79.965,5,0,60.1
"358",999999999,2014-10-07,10,7,2014,2,1,120.419995,6,0,60.1
"359",999999999,2014-10-07,10,7,2014,2,1,109.979998,20,0,64.9
"360",999999999,2014-10-07,10,7,2014,2,1,84.944999,21,0,64
"361",999999999,2014-10-07,10,7,2014,2,1,78.87,22,0,64
"362",999999999,2014-10-07,10,7,2014,2,1,73.425,23,0,64.2
"363",999999999,2014-10-08,10,8,2014,3,1,75.18,0,0,57.9
"364",999999999,2014-10-08,10,8,2014,3,1,73.275,1,0,64.9
"365",999999999,2014-10-08,10,8,2014,3,1,74.175,2,0,64.2
"366",999999999,2014-10-08,10,8,2014,3,1,73.725,3,0,66
"367",999999999,2014-10-08,10,8,2014,3,1,73.56,4,0,66
"368",999999999,2014-10-08,10,8,2014,3,1,76.2,5,0,66.55
"369",999999999,2014-10-08,10,8,2014,3,1,119.774995,6,0,64
"370",999999999,2014-10-08,10,8,2014,3,1,102.839999,20,0,62.1
"371",999999999,2014-10-08,10,8,2014,3,1,86.31,21,0,62.1
"372",999999999,2014-10-08,10,8,2014,3,1,85.215,22,0,60.1
"373",999999999,2014-10-08,10,8,2014,3,1,81.39,23,0,59
"374",999999999,2014-10-09,10,9,2014,4,1,79.725,0,0,57
"375",999999999,2014-10-09,10,9,2014,4,1,71.49,1,0,57
"376",999999999,2014-10-09,10,9,2014,4,1,72.045,2,0,55
"377",999999999,2014-10-09,10,9,2014,4,1,70.65,3,0,54
"378",999999999,2014-10-09,10,9,2014,4,1,70.125,4,0,53.1
"379",999999999,2014-10-09,10,9,2014,4,1,73.095,5,0,51.1
"380",999999999,2014-10-09,10,9,2014,4,1,114.734999,6,0,50
"381",999999999,2014-10-09,10,9,2014,4,1,108.809999,20,0,59
"382",999999999,2014-10-09,10,9,2014,4,1,88.365,21,0,59
"383",999999999,2014-10-09,10,9,2014,4,1,78.915,22,0,57
