"","Day","Hour","Temp","kWh"
"167","12/7/2014",22,21.92,18.2886585
"168","12/7/2014",23,21.02,18.2886585
"169","12/8/2014",0,19.67,18.2886585
"170","12/8/2014",1,19.94,18.2886585
"171","12/8/2014",2,19.04,18.2886585
"172","12/8/2014",3,19.04,18.2886585
"173","12/8/2014",4,19.04,18.2886585
"174","12/8/2014",5,17.96,18.2886585
"175","12/8/2014",6,19.04,18.2886585
"176","12/8/2014",7,19.04,51.7968040676692
"177","12/8/2014",8,19.94,51.7968040676692
"178","12/8/2014",9,21.02,51.7968040676692
"179","12/8/2014",10,21.02,51.7968040676692
"180","12/8/2014",11,21.92,51.7968040676692
"181","12/8/2014",12,23,51.7968040676692
"182","12/8/2014",13,24.08,51.7968040676692
"183","12/8/2014",14,24.08,51.7968040676692
"184","12/8/2014",15,24.89,51.7968040676692
"185","12/8/2014",16,24.98,51.7968040676692
"186","12/8/2014",17,26.06,51.7968040676692
"187","12/8/2014",18,26.06,51.7968040676692
"188","12/8/2014",19,26.33,51.7968040676692
"189","12/8/2014",20,25.79,18.2886585
"190","12/8/2014",21,24.89,18.2886585
"191","12/8/2014",22,25.43,18.2886585
"192","12/8/2014",23,27.635,18.2886585
"193","12/9/2014",0,30.32,18.2886585
"194","12/9/2014",1,32.66,18.2886585
"195","12/9/2014",2,39.2,18.2886585
"196","12/9/2014",3,42.08,18.2886585
"197","12/9/2014",4,37.04,18.2886585
"198","12/9/2014",5,37.4,18.2886585
"199","12/9/2014",6,42.89,18.2886585
"200","12/9/2014",7,42.98,51.7968040676692
"201","12/9/2014",8,44.06,51.7968040676692
"202","12/9/2014",9,44.96,51.7968040676692
"203","12/9/2014",10,44.78,51.7968040676692
"204","12/9/2014",11,44.96,51.7968040676692
"205","12/9/2014",12,46.28,51.7968040676692
"206","12/9/2014",13,46.94,51.7968040676692
"207","12/9/2014",14,46.94,51.7968040676692
"208","12/9/2014",15,46.58,51.7968040676692
"209","12/9/2014",16,48.02,51.7968040676692
"210","12/9/2014",17,48.14,51.7968040676692
"211","12/9/2014",18,48.44,51.7968040676692
"212","12/9/2014",19,48.92,51.7968040676692
"213","12/9/2014",20,48.56,18.2886585
"214","12/9/2014",21,48.92,18.2886585
"215","12/9/2014",22,48.92,18.2886585
"216","12/9/2014",23,48.92,18.2886585
"217","12/10/2014",0,46.04,18.2886585
"218","12/10/2014",1,44.96,18.2886585
"219","12/10/2014",2,42.98,18.2886585
"220","12/10/2014",3,42.08,18.2886585
"221","12/10/2014",4,42.08,18.2886585
"222","12/10/2014",5,42.2,18.2886585
"223","12/10/2014",6,41,18.2886585
"224","12/10/2014",7,41.9,51.7968040676692
"225","12/10/2014",8,41,51.7968040676692
"226","12/10/2014",9,41,51.7968040676692
"227","12/10/2014",10,41.36,51.7968040676692
"228","12/10/2014",11,42.56,51.7968040676692
"229","12/10/2014",12,42.44,51.7968040676692
"230","12/10/2014",13,42.56,51.7968040676692
"231","12/10/2014",14,41,51.7968040676692
"232","12/10/2014",15,39.92,51.7968040676692
"233","12/10/2014",16,39.92,51.7968040676692
"234","12/10/2014",17,39.11,51.7968040676692
"235","12/10/2014",18,39.11,51.7968040676692
"236","12/10/2014",19,39.02,51.7968040676692
"237","12/10/2014",20,39.14,18.2886585
"238","12/10/2014",21,37.94,18.2886585
"239","12/10/2014",22,39.02,18.2886585
"240","12/10/2014",23,39.02,18.2886585
"241","12/11/2014",0,39.14,18.2886585
"242","12/11/2014",1,39.155,18.2886585
"243","12/11/2014",2,37.94,18.2886585
"244","12/11/2014",3,37.94,18.2886585
"245","12/11/2014",4,37.04,18.2886585
"246","12/11/2014",5,35.96,18.2886585
"247","12/11/2014",6,35.06,18.2886585
"248","12/11/2014",7,35.33,51.7968040676692
"249","12/11/2014",8,35.33,51.7968040676692
"250","12/11/2014",9,34.43,51.7968040676692
"251","12/11/2014",10,33.98,51.7968040676692
"252","12/11/2014",11,33.89,51.7968040676692
"253","12/11/2014",12,33.656,51.7968040676692
"254","12/11/2014",13,33.86,51.7968040676692
"255","12/11/2014",14,33.86,51.7968040676692
"256","12/11/2014",15,33.98,51.7968040676692
"257","12/11/2014",16,33.89,51.7968040676692
"258","12/11/2014",17,33.98,51.7968040676692
"259","12/11/2014",18,33.08,51.7968040676692
"260","12/11/2014",19,33.08,51.7968040676692
"261","12/11/2014",20,32,18.2886585
"262","12/11/2014",21,32,18.2886585
"263","12/11/2014",22,32,18.2886585
"264","12/11/2014",23,32,18.2886585
"265","12/12/2014",0,32,18.2886585
"266","12/12/2014",1,30.92,18.2886585
"267","12/12/2014",2,30.92,18.2886585
"268","12/12/2014",3,30.92,18.2886585
"269","12/12/2014",4,30.92,18.2886585
"270","12/12/2014",5,32,18.2886585
"271","12/12/2014",6,32,18.2886585
"272","12/12/2014",7,32,51.7968040676692
"273","12/12/2014",8,33.98,51.7968040676692
"274","12/12/2014",9,35.06,51.7968040676692
"275","12/12/2014",10,36.32,51.7968040676692
"276","12/12/2014",11,35.96,51.7968040676692
"277","12/12/2014",12,37.04,51.7968040676692
"278","12/12/2014",13,37.67,51.7968040676692
"279","12/12/2014",14,37.94,51.7968040676692
"280","12/12/2014",15,37.94,51.7968040676692
"281","12/12/2014",16,37.04,51.7968040676692
"282","12/12/2014",17,35.96,51.7968040676692
"283","12/12/2014",18,36.68,51.7968040676692
"284","12/12/2014",19,35.33,51.7968040676692
"285","12/12/2014",20,33.98,18.2886585
"286","12/12/2014",21,33.98,18.2886585
"287","12/12/2014",22,33.98,18.2886585
"288","12/12/2014",23,33.08,18.2886585
"289","12/13/2014",0,33.08,18.2886585
"290","12/13/2014",1,33.08,18.2886585
"291","12/13/2014",2,33.08,18.2886585
"292","12/13/2014",3,32,18.2886585
"293","12/13/2014",4,32,18.2886585
"294","12/13/2014",5,32,18.2886585
"295","12/13/2014",6,32,18.2886585
"296","12/13/2014",7,33.08,71.1836411582089
"297","12/13/2014",8,33.8,71.1836411582089
"298","12/13/2014",9,35.06,71.1836411582089
"299","12/13/2014",10,35.96,71.1836411582089
"300","12/13/2014",11,37.94,71.1836411582089
"301","12/13/2014",12,39.92,71.1836411582089
"302","12/13/2014",13,41,71.1836411582089
"303","12/13/2014",14,41,71.1836411582089
"304","12/13/2014",15,39.92,71.1836411582089
"305","12/13/2014",16,39.02,71.1836411582089
"306","12/13/2014",17,39.02,71.1836411582089
"307","12/13/2014",18,37.94,71.1836411582089
"308","12/13/2014",19,37.04,71.1836411582089
"309","12/13/2014",20,35.96,18.2886585
"310","12/13/2014",21,33.98,18.2886585
"311","12/13/2014",22,33.98,18.2886585
"312","12/13/2014",23,33.08,18.2886585
"313","12/14/2014",0,33.98,18.2886585
"314","12/14/2014",1,33.98,18.2886585
"315","12/14/2014",2,33.98,18.2886585
"316","12/14/2014",3,33.98,18.2886585
"317","12/14/2014",4,33.08,18.2886585
"318","12/14/2014",5,33.98,18.2886585
"319","12/14/2014",6,33.98,18.2886585
"320","12/14/2014",7,33.98,71.1836411582089
"321","12/14/2014",8,35.42,71.1836411582089
"322","12/14/2014",9,37.04,71.1836411582089
"323","12/14/2014",10,39.02,71.1836411582089
"324","12/14/2014",11,41,71.1836411582089
"325","12/14/2014",12,42.98,71.1836411582089
"326","12/14/2014",13,44.06,71.1836411582089
"327","12/14/2014",14,44.06,71.1836411582089
"328","12/14/2014",15,42.98,71.1836411582089
"329","12/14/2014",16,41,71.1836411582089
"330","12/14/2014",17,39.92,71.1836411582089
"331","12/14/2014",18,37.94,71.1836411582089
"332","12/14/2014",19,37.04,71.1836411582089
"333","12/14/2014",20,35.06,18.2886585
"334","12/14/2014",21,35.06,18.2886585
"335","12/14/2014",22,33.98,18.2886585
"336","12/14/2014",23,33.98,18.2886585
"337","12/15/2014",0,33.98,18.2886585
"338","12/15/2014",1,33.08,18.2886585
"339","12/15/2014",2,33.08,18.2886585
"340","12/15/2014",3,33.08,18.2886585
"341","12/15/2014",4,33.08,18.2886585
"342","12/15/2014",5,33.08,18.2886585
"343","12/15/2014",6,32,18.2886585
"344","12/15/2014",7,33.98,51.7968040676692
"345","12/15/2014",8,35.06,51.7968040676692
"346","12/15/2014",9,37.04,51.7968040676692
"347","12/15/2014",10,39.02,51.7968040676692
"348","12/15/2014",11,41,51.7968040676692
"349","12/15/2014",12,39.92,51.7968040676692
"350","12/15/2014",13,39.92,51.7968040676692
"351","12/15/2014",14,39.02,51.7968040676692
"352","12/15/2014",15,37.94,51.7968040676692
"353","12/15/2014",16,37.04,51.7968040676692
"354","12/15/2014",17,39.02,51.7968040676692
"355","12/15/2014",18,37.04,51.7968040676692
"356","12/15/2014",19,37.94,51.7968040676692
"357","12/15/2014",20,35.96,18.2886585
"358","12/15/2014",21,35.96,18.2886585
"359","12/15/2014",22,36.32,18.2886585
"360","12/15/2014",23,37.94,18.2886585
"361","12/16/2014",0,35.96,18.2886585
"362","12/16/2014",1,35.06,18.2886585
"363","12/16/2014",2,35.06,18.2886585
"364","12/16/2014",3,35.06,18.2886585
"365","12/16/2014",4,35.96,18.2886585
"366","12/16/2014",5,37.04,18.2886585
"367","12/16/2014",6,37.94,18.2886585
"368","12/16/2014",7,39.02,51.7968040676692
"369","12/16/2014",8,39.02,51.7968040676692
"370","12/16/2014",9,39.92,51.7968040676692
"371","12/16/2014",10,41,51.7968040676692
"372","12/16/2014",11,39.92,51.7968040676692
"373","12/16/2014",12,39.92,51.7968040676692
"374","12/16/2014",13,39.92,51.7968040676692
"375","12/16/2014",14,39.92,51.7968040676692
"376","12/16/2014",15,39.92,51.7968040676692
"377","12/16/2014",16,41,51.7968040676692
"378","12/16/2014",17,41.54,51.7968040676692
"379","12/16/2014",18,42.08,51.7968040676692
"380","12/16/2014",19,42.98,51.7968040676692
"381","12/16/2014",20,43.43,18.2886585
"382","12/16/2014",21,44.06,18.2886585
"383","12/16/2014",22,44.06,18.2886585
"384","12/16/2014",23,42.98,18.2886585
"385","12/17/2014",0,43.46,18.2886585
"386","12/17/2014",1,44.06,18.2886585
"387","12/17/2014",2,44.96,18.2886585
"388","12/17/2014",3,46.04,18.2886585
"389","12/17/2014",4,46.94,18.2886585
"390","12/17/2014",5,44.96,18.2886585
"391","12/17/2014",6,44.42,18.2886585
"392","12/17/2014",7,42.98,51.7968040676692
"393","12/17/2014",8,42.98,51.7968040676692
"394","12/17/2014",9,42.89,51.7968040676692
"395","12/17/2014",10,42.44,51.7968040676692
"396","12/17/2014",11,42.86,51.7968040676692
"397","12/17/2014",12,44.78,51.7968040676692
"398","12/17/2014",13,46.04,51.7968040676692
"399","12/17/2014",14,46.67,51.7968040676692
"400","12/17/2014",15,47.21,51.7968040676692
"401","12/17/2014",16,48.02,51.7968040676692
"402","12/17/2014",17,46.94,51.7968040676692
"403","12/17/2014",18,45.86,51.7968040676692
"404","12/17/2014",19,44.96,51.7968040676692
"405","12/17/2014",20,44.06,18.2886585
"406","12/17/2014",21,42.98,18.2886585
"407","12/17/2014",22,42.08,18.2886585
"408","12/17/2014",23,41,18.2886585
"409","12/18/2014",0,39.92,18.2886585
"410","12/18/2014",1,39.92,18.2886585
"411","12/18/2014",2,39.92,18.2886585
"412","12/18/2014",3,39.92,18.2886585
"413","12/18/2014",4,39.02,18.2886585
"414","12/18/2014",5,37.04,18.2886585
"415","12/18/2014",6,37.04,18.2886585
"416","12/18/2014",7,36.32,51.7968040676692
"417","12/18/2014",8,37.04,51.7968040676692
"418","12/18/2014",9,39.92,51.7968040676692
"419","12/18/2014",10,41,51.7968040676692
"420","12/18/2014",11,42.98,51.7968040676692
"421","12/18/2014",12,42.98,51.7968040676692
"422","12/18/2014",13,42.98,51.7968040676692
"423","12/18/2014",14,42.98,51.7968040676692
"424","12/18/2014",15,42.08,51.7968040676692
"425","12/18/2014",16,41,51.7968040676692
"426","12/18/2014",17,41,51.7968040676692
"427","12/18/2014",18,39.92,51.7968040676692
"428","12/18/2014",19,39.02,51.7968040676692
"429","12/18/2014",20,39.02,18.2886585
"430","12/18/2014",21,39.02,18.2886585
"431","12/18/2014",22,37.94,18.2886585
"432","12/18/2014",23,37.04,18.2886585
"433","12/19/2014",0,37.04,18.2886585
"434","12/19/2014",1,37.04,18.2886585
"435","12/19/2014",2,35.96,18.2886585
"436","12/19/2014",3,35.06,18.2886585
"437","12/19/2014",4,35.06,18.2886585
"438","12/19/2014",5,33.98,18.2886585
"439","12/19/2014",6,33.98,18.2886585
"440","12/19/2014",7,33.98,51.7968040676692
"441","12/19/2014",8,35.06,51.7968040676692
"442","12/19/2014",9,33.98,51.7968040676692
"443","12/19/2014",10,33.98,51.7968040676692
"444","12/19/2014",11,35.06,51.7968040676692
"445","12/19/2014",12,35.06,51.7968040676692
"446","12/19/2014",13,35.06,51.7968040676692
"447","12/19/2014",14,35.06,51.7968040676692
"448","12/19/2014",15,35.06,51.7968040676692
"449","12/19/2014",16,33.08,51.7968040676692
"450","12/19/2014",17,32,51.7968040676692
"451","12/19/2014",18,30.92,51.7968040676692
"452","12/19/2014",19,30.92,51.7968040676692
"453","12/19/2014",20,30.02,18.2886585
"454","12/19/2014",21,30.02,18.2886585
"455","12/19/2014",22,28.94,18.2886585
"456","12/19/2014",23,28.94,18.2886585
"457","12/20/2014",0,28.04,18.2886585
"458","12/20/2014",1,28.04,18.2886585
"459","12/20/2014",2,28.04,18.2886585
"460","12/20/2014",3,28.04,18.2886585
"461","12/20/2014",4,28.04,18.2886585
"462","12/20/2014",5,28.04,18.2886585
"463","12/20/2014",6,26.96,18.2886585
"464","12/20/2014",7,28.04,71.1836411582089
"465","12/20/2014",8,30.02,71.1836411582089
"466","12/20/2014",9,30.11,71.1836411582089
"467","12/20/2014",10,30.92,71.1836411582089
"468","12/20/2014",11,33.08,71.1836411582089
"469","12/20/2014",12,33.08,71.1836411582089
"470","12/20/2014",13,33.98,71.1836411582089
"471","12/20/2014",14,33.8,71.1836411582089
"472","12/20/2014",15,33.98,71.1836411582089
"473","12/20/2014",16,33.08,71.1836411582089
"474","12/20/2014",17,33.44,71.1836411582089
"475","12/20/2014",18,33.89,71.1836411582089
"476","12/20/2014",19,35.06,71.1836411582089
"477","12/20/2014",20,35.06,18.2886585
"478","12/20/2014",21,35.06,18.2886585
"479","12/20/2014",22,35.06,18.2886585
"480","12/20/2014",23,35.06,18.2886585
"481","12/21/2014",0,35.06,18.2886585
"482","12/21/2014",1,35.33,18.2886585
"483","12/21/2014",2,35.06,18.2886585
"484","12/21/2014",3,35.06,18.2886585
"485","12/21/2014",4,32,18.2886585
"486","12/21/2014",5,32,18.2886585
"487","12/21/2014",6,30.92,18.2886585
"488","12/21/2014",7,30.02,71.1836411582089
"489","12/21/2014",8,30.02,71.1836411582089
"490","12/21/2014",9,30.11,71.1836411582089
"491","12/21/2014",10,30.92,71.1836411582089
"492","12/21/2014",11,32,71.1836411582089
"493","12/21/2014",12,32,71.1836411582089
"494","12/21/2014",13,33.08,71.1836411582089
"495","12/21/2014",14,33.08,71.1836411582089
"496","12/21/2014",15,33.8,71.1836411582089
"497","12/21/2014",16,33.98,71.1836411582089
"498","12/21/2014",17,33.89,71.1836411582089
"499","12/21/2014",18,33.98,71.1836411582089
"500","12/21/2014",19,33.98,71.1836411582089
"501","12/21/2014",20,33.98,18.2886585
"502","12/21/2014",21,33.98,18.2886585
"503","12/21/2014",22,33.98,18.2886585
"504","12/21/2014",23,33.98,18.2886585
"505","12/22/2014",0,33.08,18.2886585
"506","12/22/2014",1,33.08,18.2886585
"507","12/22/2014",2,33.08,18.2886585
"508","12/22/2014",3,33.08,18.2886585
"509","12/22/2014",4,33.08,18.2886585
"510","12/22/2014",5,33.08,18.2886585
"511","12/22/2014",6,33.56,18.2886585
"512","12/22/2014",7,33.98,51.7968040676692
"513","12/22/2014",8,35.06,51.7968040676692
"514","12/22/2014",9,37.94,51.7968040676692
"515","12/22/2014",10,39.92,51.7968040676692
"516","12/22/2014",11,42.08,51.7968040676692
"517","12/22/2014",12,44.06,51.7968040676692
"518","12/22/2014",13,43.46,51.7968040676692
"519","12/22/2014",14,42.44,51.7968040676692
"520","12/22/2014",15,41.9,51.7968040676692
"521","12/22/2014",16,41,51.7968040676692
"522","12/22/2014",17,41,51.7968040676692
"523","12/22/2014",18,40.1,51.7968040676692
"524","12/22/2014",19,42.56,51.7968040676692
"525","12/22/2014",20,41,18.2886585
"526","12/22/2014",21,42.08,18.2886585
"527","12/22/2014",22,42.08,18.2886585
"528","12/22/2014",23,42.08,18.2886585
"529","12/23/2014",0,42.89,18.2886585
"530","12/23/2014",1,42.89,18.2886585
"531","12/23/2014",2,42.86,18.2886585
"532","12/23/2014",3,42.86,18.2886585
"533","12/23/2014",4,43.43,18.2886585
"534","12/23/2014",5,42.98,18.2886585
"535","12/23/2014",6,42.845,18.2886585
"536","12/23/2014",7,44.06,51.7968040676692
"537","12/23/2014",8,44.06,51.7968040676692
"538","12/23/2014",9,44.96,51.7968040676692
"539","12/23/2014",10,44.06,51.7968040676692
"540","12/23/2014",11,44.96,51.7968040676692
"541","12/23/2014",12,44.96,51.7968040676692
"542","12/23/2014",13,44.72,51.7968040676692
"543","12/23/2014",14,44.96,51.7968040676692
"544","12/23/2014",15,44.96,51.7968040676692
"545","12/23/2014",16,45.68,51.7968040676692
"546","12/23/2014",17,46.04,51.7968040676692
"547","12/23/2014",18,46.04,51.7968040676692
"548","12/23/2014",19,46.04,51.7968040676692
"549","12/23/2014",20,46.04,18.2886585
"550","12/23/2014",21,42.98,18.2886585
"551","12/23/2014",22,42.98,18.2886585
"552","12/23/2014",23,42.08,18.2886585
"553","12/24/2014",0,42.08,18.2886585
"554","12/24/2014",1,42.08,18.2886585
"555","12/24/2014",2,42.08,18.2886585
"556","12/24/2014",3,42.08,18.2886585
"557","12/24/2014",4,41,18.2886585
"558","12/24/2014",5,41,18.2886585
"559","12/24/2014",6,41,18.2886585
"560","12/24/2014",7,42.08,51.7968040676692
"561","12/24/2014",8,42.08,51.7968040676692
"562","12/24/2014",9,42.98,51.7968040676692
"563","12/24/2014",10,44.96,51.7968040676692
"564","12/24/2014",11,44.96,51.7968040676692
"565","12/24/2014",12,44.96,51.7968040676692
"566","12/24/2014",13,44.96,51.7968040676692
"567","12/24/2014",14,44.96,51.7968040676692
"568","12/24/2014",15,44.96,51.7968040676692
"569","12/24/2014",16,46.04,51.7968040676692
"570","12/24/2014",17,44.78,51.7968040676692
"571","12/24/2014",18,46.22,51.7968040676692
"572","12/24/2014",19,46.04,51.7968040676692
"573","12/24/2014",20,44.78,18.2886585
"574","12/24/2014",21,44.78,18.2886585
"575","12/24/2014",22,46.04,18.2886585
"576","12/24/2014",23,44.96,18.2886585
"577","12/25/2014",0,44.78,18.2886585
"578","12/25/2014",1,44.72,18.2886585
"579","12/25/2014",2,46.94,18.2886585
"580","12/25/2014",3,57.92,18.2886585
"581","12/25/2014",4,58.46,18.2886585
"582","12/25/2014",5,57.56,18.2886585
"583","12/25/2014",6,57.56,18.2886585
"584","12/25/2014",7,55.67,51.7968040676692
"585","12/25/2014",8,57.02,51.7968040676692
"586","12/25/2014",9,53.96,51.7968040676692
"587","12/25/2014",10,51.98,51.7968040676692
"588","12/25/2014",11,50,51.7968040676692
"589","12/25/2014",12,51.08,51.7968040676692
"590","12/25/2014",13,51.08,51.7968040676692
"591","12/25/2014",14,50,51.7968040676692
"592","12/25/2014",15,48.02,51.7968040676692
"593","12/25/2014",16,46.94,51.7968040676692
"594","12/25/2014",17,46.94,51.7968040676692
"595","12/25/2014",18,46.94,51.7968040676692
"596","12/25/2014",19,46.04,51.7968040676692
"597","12/25/2014",20,46.04,18.2886585
"598","12/25/2014",21,44.96,18.2886585
"599","12/25/2014",22,44.96,18.2886585
"600","12/25/2014",23,44.06,18.2886585
"601","12/26/2014",0,42.98,18.2886585
"602","12/26/2014",1,42.08,18.2886585
"603","12/26/2014",2,42.08,18.2886585
"604","12/26/2014",3,39.92,18.2886585
"605","12/26/2014",4,41,18.2886585
"606","12/26/2014",5,37.94,18.2886585
"607","12/26/2014",6,37.94,18.2886585
"608","12/26/2014",7,39.02,51.7968040676692
"609","12/26/2014",8,42.98,51.7968040676692
"610","12/26/2014",9,44.96,51.7968040676692
