"","Day","Hour","Temp","kWh"
"198","12/9/2014",5,37.4,62.7134122766053
"199","12/9/2014",6,42.89,312.671240998684
"200","12/9/2014",7,42.98,216.848648402727
"201","12/9/2014",8,44.06,159.210294492173
"202","12/9/2014",9,44.96,99.2202602288737
"203","12/9/2014",10,44.78,41.1586911528013
"204","12/9/2014",11,44.96,29.575802620952
"205","12/9/2014",12,46.28,28.1131316927382
"206","12/9/2014",13,46.94,25.845574364623
"207","12/9/2014",14,46.94,24.3164233225283
"208","12/9/2014",15,46.58,23.726144385136
"209","12/9/2014",16,48.02,23.6858826178525
"210","12/9/2014",17,48.14,23.5614438195807
"211","12/9/2014",18,48.44,23.5163713632781
"212","12/9/2014",19,48.92,23.4984825831796
"213","12/9/2014",20,48.56,23.4860256776227
"214","12/9/2014",21,48.92,23.483756421435
"215","12/9/2014",22,48.92,23.4825821016289
"216","12/9/2014",23,48.92,23.4821534641918
"217","12/10/2014",0,46.04,397.480859571807
"218","12/10/2014",1,44.96,397.422406766895
"219","12/10/2014",2,42.98,396.872488194307
"220","12/10/2014",3,42.08,394.612330259797
"221","12/10/2014",4,42.08,389.477068194071
"222","12/10/2014",5,42.2,376.291944105299
"223","12/10/2014",6,41,269.495922891352
"224","12/10/2014",7,41.9,226.520084447493
"225","12/10/2014",8,41,58.3712573186997
"226","12/10/2014",9,41,33.3733140980908
"227","12/10/2014",10,41.36,27.5075096843791
"228","12/10/2014",11,42.56,26.3467878509413
"229","12/10/2014",12,42.44,24.4183867790409
"230","12/10/2014",13,42.56,23.8433545995576
"231","12/10/2014",14,41,23.5352794260331
"232","12/10/2014",15,39.92,23.4923631556236
"233","12/10/2014",16,39.92,23.4857259507679
"234","12/10/2014",17,39.11,23.4827838195237
"235","12/10/2014",18,39.11,23.4822290848189
"236","12/10/2014",19,39.02,23.4820204902317
"237","12/10/2014",20,39.14,23.4819436853725
"238","12/10/2014",21,37.94,23.4819133298806
"239","12/10/2014",22,39.02,23.4819117317781
"240","12/10/2014",23,39.02,23.4819087963999
"241","12/11/2014",0,39.14,397.115718670795
"242","12/11/2014",1,39.155,396.461492633018
"243","12/11/2014",2,37.94,391.71127256118
"244","12/11/2014",3,37.94,381.192085897596
"245","12/11/2014",4,37.04,314.705504058793
"246","12/11/2014",5,35.96,104.14841661129
"247","12/11/2014",6,35.06,34.813933630401
"248","12/11/2014",7,35.33,28.7175380683985
"249","12/11/2014",8,35.33,25.2675948125143
"250","12/11/2014",9,34.43,23.858151812297
"251","12/11/2014",10,33.98,23.5872429954101
"252","12/11/2014",11,33.89,23.5183678876308
"253","12/11/2014",12,33.656,23.4935452492366
"254","12/11/2014",13,33.86,23.4866967062972
"255","12/11/2014",14,33.86,23.483668530215
"256","12/11/2014",15,33.98,23.4826090503042
"257","12/11/2014",16,33.89,23.482162983106
"258","12/11/2014",17,33.98,23.4820175340721
"259","12/11/2014",18,33.08,23.4819409539278
"260","12/11/2014",19,33.08,23.4819278091975
"261","12/11/2014",20,32,23.4819116333747
"262","12/11/2014",21,32,23.4819106834307
"263","12/11/2014",22,32,23.4819102389548
"264","12/11/2014",23,32,23.4819100354002
"265","12/12/2014",0,32,385.456446159823
"266","12/12/2014",1,30.92,329.812001906523
"267","12/12/2014",2,30.92,214.280848139334
"268","12/12/2014",3,30.92,85.8196448398802
"269","12/12/2014",4,30.92,40.1933235605292
"270","12/12/2014",5,32,33.9601214065281
"271","12/12/2014",6,32,26.8771156962525
"272","12/12/2014",7,32,24.9016134905148
"273","12/12/2014",8,33.98,25.1087746567798
"274","12/12/2014",9,35.06,24.5748352275497
"275","12/12/2014",10,36.32,24.3010256716317
"276","12/12/2014",11,35.96,23.7222577754687
"277","12/12/2014",12,37.04,23.6454741446787
"278","12/12/2014",13,37.67,23.568238646284
"279","12/12/2014",14,37.94,23.5194567751637
"280","12/12/2014",15,37.94,23.4963985138407
"281","12/12/2014",16,37.04,23.485727172228
"282","12/12/2014",17,35.96,23.4831367291833
"283","12/12/2014",18,36.68,23.4830070218034
"284","12/12/2014",19,35.33,23.4824721548531
"285","12/12/2014",20,33.98,23.4820777859762
"286","12/12/2014",21,33.98,23.4820666842235
"287","12/12/2014",22,33.98,23.4820588187164
"288","12/12/2014",23,33.08,23.482018680508
"289","12/13/2014",0,33.08,387.209620811687
"290","12/13/2014",1,33.08,367.814301672607
"291","12/13/2014",2,33.08,309.887504449005
"292","12/13/2014",3,32,98.6909911625698
"293","12/13/2014",4,32,43.4810410067426
"294","12/13/2014",5,32,29.5441080193616
"295","12/13/2014",6,32,25.5346836808051
"296","12/13/2014",7,33.08,25.1442162443506
"297","12/13/2014",8,33.8,24.3946483782792
"298","12/13/2014",9,35.06,24.1778233300671
"299","12/13/2014",10,35.96,23.9213219010168
"300","12/13/2014",11,37.94,24.0016041221425
"301","12/13/2014",12,39.92,24.1061715503379
"302","12/13/2014",13,41,23.9609155690264
"303","12/13/2014",14,41,23.7242923797148
"304","12/13/2014",15,39.92,23.5851592897154
"305","12/13/2014",16,39.02,23.5449009088923
"306","12/13/2014",17,39.02,23.5391069874932
"307","12/13/2014",18,37.94,23.5211078513086
"308","12/13/2014",19,37.04,23.5107468876083
"309","12/13/2014",20,35.96,23.4919001364261
"310","12/13/2014",21,33.98,23.4873234675831
"311","12/13/2014",22,33.98,23.4871109980528
"312","12/13/2014",23,33.08,23.4857634607783
"313","12/14/2014",0,33.98,23.4826461692415
"314","12/14/2014",1,33.98,23.4821756682657
"315","12/14/2014",2,33.98,23.4820039431195
"316","12/14/2014",3,33.98,23.4819412624296
"317","12/14/2014",4,33.08,23.481913020506
"318","12/14/2014",5,33.98,23.4819100242354
"319","12/14/2014",6,33.98,23.4819069698064
"320","12/14/2014",7,33.98,23.481906154474
"321","12/14/2014",8,35.42,23.4819061915431
"322","12/14/2014",9,37.04,23.4819064214907
"323","12/14/2014",10,39.02,23.4819070618173
"324","12/14/2014",11,41,23.4819081046416
"325","12/14/2014",12,42.98,23.4819098257158
"326","12/14/2014",13,44.06,23.4819107664075
"327","12/14/2014",14,44.06,23.4819101874091
"328","12/14/2014",15,42.98,23.4819085505054
"329","12/14/2014",16,41,23.4819069253136
"330","12/14/2014",17,39.92,23.4819063629229
"331","12/14/2014",18,37.94,23.4819057557216
"332","12/14/2014",19,37.04,23.4819055693603
"333","12/14/2014",20,35.06,23.4819051787309
"334","12/14/2014",21,35.06,23.4819051731521
"335","12/14/2014",22,33.98,23.4819051324661
"336","12/14/2014",23,33.98,23.4819051286946
"337","12/15/2014",0,33.98,23.4866314378624
"338","12/15/2014",1,33.08,23.4829336816158
"339","12/15/2014",2,33.08,23.482281359706
"340","12/15/2014",3,33.08,23.4820432467808
"341","12/15/2014",4,33.08,23.4819563078979
"342","12/15/2014",5,33.08,23.481924544903
"343","12/15/2014",6,32,23.4819095118102
"344","12/15/2014",7,33.98,23.4819130133024
"345","12/15/2014",8,35.06,23.4819124269428
"346","12/15/2014",9,37.04,23.4819157576429
"347","12/15/2014",10,39.02,23.481921163857
"348","12/15/2014",11,41,23.481930064687
"349","12/15/2014",12,39.92,23.4819201587277
"350","12/15/2014",13,39.92,23.4819189954311
"351","12/15/2014",14,39.02,23.4819151989545
"352","12/15/2014",15,37.94,23.4819121488283
"353","12/15/2014",16,37.04,23.4819103001834
"354","12/15/2014",17,39.02,23.4819139907181
"355","12/15/2014",18,37.04,23.4819098946693
"356","12/15/2014",19,37.94,23.4819110891248
"357","12/15/2014",20,35.96,23.4819066570489
"358","12/15/2014",21,35.96,23.4819065937531
"359","12/15/2014",22,36.32,23.4819066967972
"360","12/15/2014",23,37.94,23.4819075829837
"361","12/16/2014",0,35.96,23.5113282625687
"362","12/16/2014",1,35.06,23.4883316104342
"363","12/16/2014",2,35.06,23.4842777886539
"364","12/16/2014",3,35.06,23.4827973587457
"365","12/16/2014",4,35.96,23.4824786143288
"366","12/16/2014",5,37.04,23.4823282853085
"367","12/16/2014",6,37.94,23.4822083267417
"368","12/16/2014",7,39.02,23.4823109807693
"369","12/16/2014",8,39.02,23.4821903752434
"370","12/16/2014",9,39.92,23.4822199124525
"371","12/16/2014",10,41,23.482293378593
"372","12/16/2014",11,39.92,23.4821647513345
"373","12/16/2014",12,39.92,23.482151493495
"374","12/16/2014",13,39.92,23.4821407346419
"375","12/16/2014",14,39.92,23.4821311189406
"376","12/16/2014",15,39.92,23.4821221425224
"377","12/16/2014",16,41,23.4821898866963
"378","12/16/2014",17,41.54,23.4822248776379
"379","12/16/2014",18,42.08,23.4822641915356
"380","12/16/2014",19,42.98,23.4823524947467
"381","12/16/2014",20,43.43,23.4821466313736
"382","12/16/2014",21,44.06,23.4821834770539
"383","12/16/2014",22,44.06,23.4821726074443
"384","12/16/2014",23,42.98,23.4820933236364
"385","12/17/2014",0,43.46,28.3269831043485
"386","12/17/2014",1,44.06,25.8688288668973
"387","12/17/2014",2,44.96,24.92216095666
"388","12/17/2014",3,46.04,24.4593643848289
"389","12/17/2014",4,46.94,24.0870060663483
"390","12/17/2014",5,44.96,23.5609465524153
"391","12/17/2014",6,44.42,23.5095642552514
"392","12/17/2014",7,42.98,23.497783757884
"393","12/17/2014",8,42.98,23.4951277125148
"394","12/17/2014",9,42.89,23.4935503887299
"395","12/17/2014",10,42.44,23.4914899958903
"396","12/17/2014",11,42.86,23.4922271880427
"397","12/17/2014",12,44.78,23.4991360036603
"398","12/17/2014",13,46.04,23.5056867949962
"399","12/17/2014",14,46.67,23.5092865769853
"400","12/17/2014",15,47.21,23.5126407044133
"401","12/17/2014",16,48.02,23.5192142602985
"402","12/17/2014",17,46.94,23.5081493884038
"403","12/17/2014",18,45.86,23.5003692013738
"404","12/17/2014",19,44.96,23.4955891916286
"405","12/17/2014",20,44.06,23.4869090611564
"406","12/17/2014",21,42.98,23.4854262188533
"407","12/17/2014",22,42.08,23.4845148988152
"408","12/17/2014",23,41,23.4837415492872
"409","12/18/2014",0,39.92,24.7091094368714
"410","12/18/2014",1,39.92,23.9571534582122
"411","12/18/2014",2,39.92,23.6876457963214
"412","12/18/2014",3,39.92,23.5888277606971
"413","12/18/2014",4,39.02,23.5321146788393
"414","12/18/2014",5,37.04,23.5040295465726
"415","12/18/2014",6,37.04,23.5023310454533
"416","12/18/2014",7,36.32,23.5135685833677
"417","12/18/2014",8,37.04,23.5192697335395
"418","12/18/2014",9,39.92,23.5643827750914
"419","12/18/2014",10,41,23.5901019399334
"420","12/18/2014",11,42.98,23.6662326014306
"421","12/18/2014",12,42.98,23.6589373486578
"422","12/18/2014",13,42.98,23.6519753262363
"423","12/18/2014",14,42.98,23.6453039044445
"424","12/18/2014",15,42.08,23.6029034513579
"425","12/18/2014",16,41,23.5669843069702
"426","12/18/2014",17,41,23.5636573982147
"427","12/18/2014",18,39.92,23.5394034864738
"428","12/18/2014",19,39.02,23.5245093929154
