"Date","month","day","year","hour","DayOfWeek","Weekday","PeakHour","Temperature","kWh"
"12/24/2014",12,24,2014,2,3,1,0,42.08,81.0099626140542
"12/24/2014",12,24,2014,3,3,1,0,42.08,80.9816036044368
"12/24/2014",12,24,2014,4,3,1,0,41,80.9352717032731
"12/24/2014",12,24,2014,5,3,1,0,41,80.9073962807554
"12/24/2014",12,24,2014,6,3,1,1,41,80.1989084137117
"12/24/2014",12,24,2014,7,3,1,1,42.08,80.1911071179996
"12/24/2014",12,24,2014,8,3,1,1,42.08,80.1723000174296
"12/24/2014",12,24,2014,9,3,1,1,42.98,80.1628466075158
"12/24/2014",12,24,2014,10,3,1,1,44.96,80.1641986113563
"12/24/2014",12,24,2014,11,3,1,1,44.96,80.1458873347418
"12/24/2014",12,24,2014,12,3,1,1,44.96,80.1279918473326
"12/24/2014",12,24,2014,13,3,1,1,44.96,80.1105103127077
"12/24/2014",12,24,2014,14,3,1,1,44.96,80.0934404993578
"12/24/2014",12,24,2014,15,3,1,1,44.96,80.0767798042435
"12/24/2014",12,24,2014,16,3,1,1,46.04,80.0697840184379
"12/24/2014",12,24,2014,17,3,1,1,44.78,80.0431907182841
"12/24/2014",12,24,2014,18,3,1,1,46.22,80.0394198038337
"12/24/2014",12,24,2014,19,3,1,1,46.04,80.0226317817106
"12/24/2014",12,24,2014,20,3,1,0,44.78,80.569883686361
"12/24/2014",12,24,2014,21,3,1,0,44.78,80.5456644125999
"12/24/2014",12,24,2014,22,3,1,0,46.04,80.5383445627563
"12/24/2014",12,24,2014,23,3,1,0,44.96,80.5006575984896
"12/25/2014",12,25,2014,0,4,1,0,44.78,81.1144120600666
"12/25/2014",12,25,2014,1,4,1,0,44.72,81.0844192668831
"12/25/2014",12,25,2014,2,4,1,0,46.94,81.0943276066522
"12/25/2014",12,25,2014,3,4,1,0,57.92,81.2604830916685
"12/25/2014",12,25,2014,4,4,1,0,58.46,81.2398818432148
"12/25/2014",12,25,2014,5,4,1,0,57.56,81.193386707862
"12/25/2014",12,25,2014,6,4,1,1,57.56,80.3928079617746
"12/25/2014",12,25,2014,7,4,1,1,55.67,80.3458424809779
"12/25/2014",12,25,2014,8,4,1,1,57.02,80.3399356544096
"12/25/2014",12,25,2014,9,4,1,1,53.96,80.2814221732938
"12/25/2014",12,25,2014,10,4,1,1,51.98,80.2381635227951
"12/25/2014",12,25,2014,11,4,1,1,50,80.196945878911
"12/25/2014",12,25,2014,12,4,1,1,51.08,80.1888820627081
"12/25/2014",12,25,2014,13,4,1,1,51.08,80.1698203207071
"12/25/2014",12,25,2014,14,4,1,1,50,80.140601450053
"12/25/2014",12,25,2014,15,4,1,1,48.02,80.1042056187108
"12/25/2014",12,25,2014,16,4,1,1,46.94,80.0776247435771
"12/25/2014",12,25,2014,17,4,1,1,46.94,80.0612830541621
"12/25/2014",12,25,2014,18,4,1,1,46.94,80.045345929889
"12/25/2014",12,25,2014,19,4,1,1,46.04,80.0226317817106
"12/25/2014",12,25,2014,20,4,1,0,46.04,80.5870696535901
"12/25/2014",12,25,2014,21,4,1,0,44.96,80.5480581332699
"12/25/2014",12,25,2014,22,4,1,0,44.96,80.5241664937622
"12/25/2014",12,25,2014,23,4,1,0,44.06,80.4892176316221
"12/26/2014",12,26,2014,0,5,1,0,42.98,81.0827418045885
"12/26/2014",12,26,2014,1,5,1,0,42.08,81.0384339933746
"12/26/2014",12,26,2014,2,5,1,0,42.08,81.0099626140542
"12/26/2014",12,26,2014,3,5,1,0,39.92,80.9451245801937
"12/26/2014",12,26,2014,4,5,1,0,41,80.9352717032731
"12/26/2014",12,26,2014,5,5,1,0,37.94,80.8573381906994
"12/26/2014",12,26,2014,6,5,1,1,37.94,80.1674760499776
"12/26/2014",12,26,2014,7,5,1,1,39.02,80.1599964074739
"12/26/2014",12,26,2014,8,5,1,1,42.98,80.1814741667002
"12/26/2014",12,26,2014,9,5,1,1,44.96,80.1829270947325
"12/26/2014",12,26,2014,10,5,1,1,46.04,80.1751100710075
"12/26/2014",12,26,2014,11,5,1,1,46.94,80.1655060150113
"12/26/2014",12,26,2014,12,5,1,1,48.02,80.1577590194145
"12/26/2014",12,26,2014,13,5,1,1,48.92,80.1482707211764
"12/26/2014",12,26,2014,14,5,1,1,48.92,80.1301891779383
"12/26/2014",12,26,2014,15,5,1,1,48.02,80.1042056187108
"12/26/2014",12,26,2014,16,5,1,1,48.02,80.0871842804599
"12/26/2014",12,26,2014,17,5,1,1,46.04,80.0536656404035
"12/26/2014",12,26,2014,18,5,1,1,44.96,80.0292213108467
"12/26/2014",12,26,2014,19,5,1,1,44.06,80.0072296307613
"12/26/2014",12,26,2014,20,5,1,0,42.98,80.5457371296496
"12/26/2014",12,26,2014,21,5,1,0,42.98,80.5219932274107
"12/26/2014",12,26,2014,22,5,1,0,42.08,80.4872183623988
"12/26/2014",12,26,2014,23,5,1,0,41,80.4512498382468
"12/27/2014",12,27,2014,0,6,0,0,39.92,81.0692800941483
"12/27/2014",12,27,2014,1,6,0,0,39.92,81.0463383939993
"12/27/2014",12,27,2014,2,6,0,0,41,81.0416843647696
"12/27/2014",12,27,2014,3,6,0,0,41,81.0186527704278
"12/27/2014",12,27,2014,4,6,0,0,39.92,80.9775129630129
"12/27/2014",12,27,2014,5,6,0,0,41,80.9726277838357
"12/27/2014",12,27,2014,6,6,0,1,39.92,80.2972032319176
"12/27/2014",12,27,2014,7,6,0,1,41,80.2919060495665
"12/27/2014",12,27,2014,8,6,0,1,42.98,80.2970770159106
"12/27/2014",12,27,2014,9,6,0,1,44.96,80.3020989746881
"12/27/2014",12,27,2014,10,6,0,1,48.02,80.3198563609611
"12/27/2014",12,27,2014,11,6,0,1,50,80.3246090040543
"12/27/2014",12,27,2014,12,6,0,1,51.98,80.3292116396764
"12/27/2014",12,27,2014,13,6,0,1,51.8,80.3078971460681
"12/27/2014",12,27,2014,14,6,0,1,51.98,80.2911718425604
"12/27/2014",12,27,2014,15,6,0,1,50,80.2507315995847
"12/27/2014",12,27,2014,16,6,0,1,48.02,80.21235266922
"12/27/2014",12,27,2014,17,6,0,1,46.94,80.1848872231649
"12/27/2014",12,27,2014,18,6,0,1,46.04,80.1602622967224
"12/27/2014",12,27,2014,19,6,0,1,44.96,80.1349815533535
"12/27/2014",12,27,2014,20,6,0,0,44.06,80.6840911041786
"12/27/2014",12,27,2014,21,6,0,0,42.98,80.6473494097529
"12/27/2014",12,27,2014,22,6,0,0,44.06,80.6415125815923
"12/27/2014",12,27,2014,23,6,0,0,42.98,80.6057771063299
"12/28/2014",12,28,2014,0,0,0,0,44.96,81.1559249071836
"12/28/2014",12,28,2014,1,0,0,0,44.96,81.132752766907
"12/28/2014",12,28,2014,2,0,0,0,44.96,81.109512395816
"12/28/2014",12,28,2014,3,0,0,0,44.96,81.0862190365367
"12/28/2014",12,28,2014,4,0,0,0,44.96,81.0628881268919
"12/28/2014",12,28,2014,5,0,0,0,44.96,81.0395352599871
"12/28/2014",12,28,2014,6,0,0,1,44.96,80.3589625293289
"12/28/2014",12,28,2014,7,0,0,1,46.04,80.3531242109081
"12/28/2014",12,28,2014,8,0,0,1,46.04,80.3338725027292
"12/28/2014",12,28,2014,9,0,0,1,46.94,80.3258018238182
"12/28/2014",12,28,2014,10,0,0,1,48.02,80.3198563609611
"12/28/2014",12,28,2014,11,0,0,1,48.92,80.3116937051355
"12/28/2014",12,28,2014,12,0,0,1,50,80.3056162685337
"12/28/2014",12,28,2014,13,0,0,1,51.08,80.2994665045807
"12/28/2014",12,28,2014,14,0,0,1,51.98,80.2911718425604
"12/28/2014",12,28,2014,15,0,0,1,48.92,80.2390147645803
"12/28/2014",12,28,2014,16,0,0,1,46.94,80.2012656381055
"12/28/2014",12,28,2014,17,0,0,1,46.94,80.1848872231649
"12/28/2014",12,28,2014,18,0,0,1,46.04,80.1602622967224
"12/28/2014",12,28,2014,19,0,0,1,44.96,80.1349815533535
"12/28/2014",12,28,2014,20,0,0,0,44.06,80.6840911041786
"12/28/2014",12,28,2014,21,0,0,0,42.08,80.63470060047
"12/28/2014",12,28,2014,22,0,0,0,41,80.599253701427
"12/28/2014",12,28,2014,23,0,0,0,39.92,80.5647876156652
"12/29/2014",12,29,2014,0,1,1,0,39.02,81.0139511958887
"12/29/2014",12,29,2014,1,1,1,0,37.94,80.9675084339184
"12/29/2014",12,29,2014,2,1,1,0,37.04,80.9246760210613
"12/29/2014",12,29,2014,3,1,1,0,35.96,80.8794645779206
"12/29/2014",12,29,2014,4,1,1,0,35.96,80.8523853375417
"12/29/2014",12,29,2014,5,1,1,0,35.96,80.8255057665041
"12/29/2014",12,29,2014,6,1,1,1,35.06,80.1391417067121
"12/29/2014",12,29,2014,7,1,1,1,35.06,80.1217590797548
"12/29/2014",12,29,2014,8,1,1,1,35.06,80.1047800363843
"12/29/2014",12,29,2014,9,1,1,1,39.02,80.1243939377615
"12/29/2014",12,29,2014,10,1,1,1,39.92,80.1155137610744
"12/29/2014",12,29,2014,11,1,1,1,41,80.1083485173781
"12/29/2014",12,29,2014,12,1,1,1,39.92,80.0818947204737
"12/29/2014",12,29,2014,13,1,1,1,41,80.074991962973
"12/29/2014",12,29,2014,14,1,1,1,39.92,80.049886595802
"12/29/2014",12,29,2014,15,1,1,1,39.92,80.0344789074773
"12/29/2014",12,29,2014,16,1,1,1,39.02,80.0125001603448
"12/29/2014",12,29,2014,17,1,1,1,37.94,79.990135892476
"12/29/2014",12,29,2014,18,1,1,1,35.06,79.9565834608471
"12/29/2014",12,29,2014,19,1,1,1,33.08,79.9313215735544
"12/29/2014",12,29,2014,20,1,1,0,32,80.4090900135134
"12/29/2014",12,29,2014,21,1,1,0,30.92,80.376219713945
"12/29/2014",12,29,2014,22,1,1,0,30.92,80.3561742854084
"12/29/2014",12,29,2014,23,1,1,0,30.02,80.3270695278122
"12/30/2014",12,30,2014,0,2,1,0,28.04,80.8308800311488
"12/30/2014",12,30,2014,1,2,1,0,26.96,80.78777534194
"12/30/2014",12,30,2014,2,2,1,0,24.98,80.7317020795617
"12/30/2014",12,30,2014,3,2,1,0,24.08,80.6933250740301
"12/30/2014",12,30,2014,4,2,1,0,24.08,80.6688985320169
"12/30/2014",12,30,2014,5,2,1,0,23,80.6292509671522
"12/30/2014",12,30,2014,6,2,1,1,23,80.0334693727003
"12/30/2014",12,30,2014,7,2,1,1,23,80.019149633561
"12/30/2014",12,30,2014,8,2,1,1,24.08,80.0132915903419
"12/30/2014",12,30,2014,9,2,1,1,24.98,80.0060974933924
"12/30/2014",12,30,2014,10,2,1,1,26.06,80.0002708133097
"12/30/2014",12,30,2014,11,2,1,1,26.96,79.993150279146
"12/30/2014",12,30,2014,12,2,1,1,28.04,79.9873627564989
"12/30/2014",12,30,2014,13,2,1,1,28.94,79.9803225456222
"12/30/2014",12,30,2014,14,2,1,1,30.02,79.9745813388992
"12/30/2014",12,30,2014,15,2,1,1,28.94,79.954378307822
"12/30/2014",12,30,2014,16,2,1,1,28.04,79.9362987943817
"12/30/2014",12,30,2014,17,2,1,1,26.96,79.918022080314
"12/30/2014",12,30,2014,18,2,1,1,26.06,79.9017019221701
"12/30/2014",12,30,2014,19,2,1,1,24.98,79.8852674161907
"12/30/2014",12,30,2014,20,2,1,0,24.98,80.331621271545
"12/30/2014",12,30,2014,21,2,1,0,24.08,80.3037376943174
"12/30/2014",12,30,2014,22,2,1,0,23,80.2751570512127
"12/30/2014",12,30,2014,23,2,1,0,21.92,80.2477659748595
"12/31/2014",12,31,2014,0,3,1,0,21.02,80.7209362368294
"12/31/2014",12,31,2014,1,3,1,0,19.94,80.6803758239934
"12/31/2014",12,31,2014,2,3,1,0,19.94,80.6564302083995
"12/31/2014",12,31,2014,3,3,1,0,19.94,80.6327535124512
"12/31/2014",12,31,2014,4,3,1,0,19.94,80.609358236657
"12/31/2014",12,31,2014,5,3,1,0,19.94,80.5862562052067
"12/31/2014",12,31,2014,6,3,1,1,19.94,80.0099266117325
"12/31/2014",12,31,2014,7,3,1,1,21.02,80.0042546248249
"12/31/2014",12,31,2014,8,3,1,1,24.08,80.0132915903419
"12/31/2014",12,31,2014,9,3,1,1,26.06,80.0142173924585
"12/31/2014",12,31,2014,10,3,1,1,28.04,80.0150928870632
"12/31/2014",12,31,2014,11,3,1,1,28.94,80.0077382947334
"12/31/2014",12,31,2014,12,3,1,1,28.94,79.9938443533209
"12/31/2014",12,31,2014,13,3,1,1,28.94,79.9803225456222
"12/31/2014",12,31,2014,14,3,1,1,28.94,79.9671686661114
"12/31/2014",12,31,2014,15,3,1,1,28.04,79.9485262807487
"12/31/2014",12,31,2014,16,3,1,1,26.96,79.9296590128062
"12/31/2014",12,31,2014,17,3,1,1,26.06,79.9128013659815
"12/31/2014",12,31,2014,18,3,1,1,26.06,79.9017019221701
"12/31/2014",12,31,2014,19,3,1,1,24.98,79.8852674161907
"12/31/2014",12,31,2014,20,3,1,0,24.98,80.331621271545
"12/31/2014",12,31,2014,21,3,1,0,23,80.2929781468817
"12/31/2014",12,31,2014,22,3,1,0,21.92,80.2648881463392
"12/31/2014",12,31,2014,23,3,1,0,21.92,80.2477659748595
