"Account","Date","kWh","month","day","year","hour","DayOfWeek","Weekday","PeakHour","Temperature"
26435791004,"11/21/2014",141.764996,11,21,2014,"18",5,"1",1,30.9
26435791004,"11/21/2014",140.039995,11,21,2014,"19",5,"1",1,30
26435791004,"11/21/2014",89.505,11,21,2014,"2",5,"1",0,28.9
26435791004,"11/21/2014",129.959993,11,21,2014,"20",5,"1",0,28.9
26435791004,"11/21/2014",118.064998,11,21,2014,"21",5,"1",0,28.9
26435791004,"11/21/2014",104.279998,11,21,2014,"22",5,"1",0,28
26435791004,"11/21/2014",87.75,11,21,2014,"23",5,"1",0,28
26435791004,"11/21/2014",90.645,11,21,2014,"3",5,"1",0,28.9
26435791004,"11/21/2014",89.745,11,21,2014,"4",5,"1",0,NA
26435791004,"11/21/2014",93.044999,11,21,2014,"5",5,"1",0,28
26435791004,"11/21/2014",240.764999,11,21,2014,"6",5,"1",1,28
26435791004,"11/21/2014",266.174995,11,21,2014,"7",5,"1",1,28.9
26435791004,"11/21/2014",303.554993,11,21,2014,"8",5,"1",1,30
26435791004,"11/21/2014",315.464993,11,21,2014,"9",5,"1",1,32
26435791004,"11/22/2014",87.495,11,22,2014,"0",6,"0",0,27
26435791004,"11/22/2014",86.925,11,22,2014,"1",6,"0",0,27
26435791004,"11/22/2014",185.099998,11,22,2014,"10",6,"0",1,35.1
26435791004,"11/22/2014",181.874995,11,22,2014,"11",6,"0",1,37
26435791004,"11/22/2014",168.944996,11,22,2014,"12",6,"0",1,41
26435791004,"11/22/2014",182.159995,11,22,2014,"13",6,"0",1,42.1
26435791004,"11/22/2014",165.359997,11,22,2014,"14",6,"0",1,44.1
26435791004,"11/22/2014",159.479995,11,22,2014,"15",6,"0",1,43
26435791004,"11/22/2014",156.704997,11,22,2014,"16",6,"0",1,41
26435791004,"11/22/2014",96.81,11,22,2014,"17",6,"0",1,39.9
26435791004,"11/22/2014",95.205,11,22,2014,"18",6,"0",1,39.9
26435791004,"11/22/2014",94.484999,11,22,2014,"19",6,"0",1,39.9
26435791004,"11/22/2014",87.99,11,22,2014,"2",6,"0",0,26.1
26435791004,"11/22/2014",94.574999,11,22,2014,"20",6,"0",0,39.9
26435791004,"11/22/2014",94.694999,11,22,2014,"21",6,"0",0,42.1
26435791004,"11/22/2014",92.039999,11,22,2014,"22",6,"0",0,42.1
26435791004,"11/22/2014",88.335,11,22,2014,"23",6,"0",0,42.1
26435791004,"11/22/2014",87.93,11,22,2014,"3",6,"0",0,26.1
26435791004,"11/22/2014",88.26,11,22,2014,"4",6,"0",0,26.1
26435791004,"11/22/2014",88.395,11,22,2014,"5",6,"0",0,25
26435791004,"11/22/2014",180.824998,11,22,2014,"6",6,"0",1,26.1
26435791004,"11/22/2014",161.804995,11,22,2014,"7",6,"0",1,28
26435791004,"11/22/2014",178.304997,11,22,2014,"8",6,"0",1,30.9
26435791004,"11/22/2014",188.699997,11,22,2014,"9",6,"0",1,34
26435791004,"11/23/2014",86.175,11,23,2014,"0",0,"0",0,43
26435791004,"11/23/2014",86.4,11,23,2014,"1",0,"0",0,44.1
26435791004,"11/23/2014",89.25,11,23,2014,"10",0,"0",1,52
26435791004,"11/23/2014",90.75,11,23,2014,"11",0,"0",1,55.9
26435791004,"11/23/2014",89.925,11,23,2014,"12",0,"0",1,57.9
26435791004,"11/23/2014",89.97,11,23,2014,"13",0,"0",1,59
26435791004,"11/23/2014",89.715,11,23,2014,"14",0,"0",1,57.9
26435791004,"11/23/2014",91.245,11,23,2014,"15",0,"0",1,57
26435791004,"11/23/2014",94.785,11,23,2014,"16",0,"0",1,53.1
26435791004,"11/23/2014",94.5,11,23,2014,"17",0,"0",1,50
26435791004,"11/23/2014",93.615,11,23,2014,"18",0,"0",1,48.9
26435791004,"11/23/2014",93.945,11,23,2014,"19",0,"0",1,48
26435791004,"11/23/2014",86.385,11,23,2014,"2",0,"0",0,45
26435791004,"11/23/2014",94.604998,11,23,2014,"20",0,"0",0,45
26435791004,"11/23/2014",93.375,11,23,2014,"21",0,"0",0,43
26435791004,"11/23/2014",92.205,11,23,2014,"22",0,"0",0,44.1
26435791004,"11/23/2014",87.81,11,23,2014,"23",0,"0",0,44.1
26435791004,"11/23/2014",86.76,11,23,2014,"3",0,"0",0,45
26435791004,"11/23/2014",87.195,11,23,2014,"4",0,"0",0,44.1
26435791004,"11/23/2014",87.525,11,23,2014,"5",0,"0",0,43
26435791004,"11/23/2014",92.084998,11,23,2014,"6",0,"0",1,43
26435791004,"11/23/2014",90.12,11,23,2014,"7",0,"0",1,44.1
26435791004,"11/23/2014",90.255,11,23,2014,"8",0,"0",1,46.9
26435791004,"11/23/2014",91.214999,11,23,2014,"9",0,"0",1,50
26435791004,"11/24/2014",87.15,11,24,2014,"0",1,"1",0,43
26435791004,"11/24/2014",87.42,11,24,2014,"1",1,"1",0,43
26435791004,"11/24/2014",261.944992,11,24,2014,"10",1,"1",1,60.4
26435791004,"11/24/2014",249.554993,11,24,2014,"11",1,"1",1,64
26435791004,"11/24/2014",246.179995,11,24,2014,"12",1,"1",1,64
26435791004,"11/24/2014",242.534993,11,24,2014,"13",1,"1",1,64.9
26435791004,"11/24/2014",222.209997,11,24,2014,"14",1,"1",1,64
26435791004,"11/24/2014",207.944992,11,24,2014,"15",1,"1",1,64
26435791004,"11/24/2014",199.919996,11,24,2014,"16",1,"1",1,62.1
26435791004,"11/24/2014",195.674996,11,24,2014,"17",1,"1",1,63
26435791004,"11/24/2014",147.044995,11,24,2014,"18",1,"1",1,62.1
26435791004,"11/24/2014",138.644996,11,24,2014,"19",1,"1",1,62.35
26435791004,"11/24/2014",87.45,11,24,2014,"2",1,"1",0,42.86666667
26435791004,"11/24/2014",130.739997,11,24,2014,"20",1,"1",0,61
26435791004,"11/24/2014",121.725,11,24,2014,"21",1,"1",0,60.1
26435791004,"11/24/2014",105.554999,11,24,2014,"22",1,"1",0,61
26435791004,"11/24/2014",87.435,11,24,2014,"23",1,"1",0,61
26435791004,"11/24/2014",86.88,11,24,2014,"3",1,"1",0,44.8
26435791004,"11/24/2014",87.615,11,24,2014,"4",1,"1",0,46.65
26435791004,"11/24/2014",90.09,11,24,2014,"5",1,"1",0,52
26435791004,"11/24/2014",204.044992,11,24,2014,"6",1,"1",1,53.8
26435791004,"11/24/2014",244.514994,11,24,2014,"7",1,"1",1,54.06666667
26435791004,"11/24/2014",260.474994,11,24,2014,"8",1,"1",1,59
26435791004,"11/24/2014",257.474993,11,24,2014,"9",1,"1",1,58.825
26435791004,"11/25/2014",86.67,11,25,2014,"0",2,"1",0,59
26435791004,"11/25/2014",86.55,11,25,2014,"1",2,"1",0,57
26435791004,"11/25/2014",257.159995,11,25,2014,"10",2,"1",1,62.1
26435791004,"11/25/2014",265.469994,11,25,2014,"11",2,"1",1,62.1
26435791004,"11/25/2014",253.064991,11,25,2014,"12",2,"1",1,60.1
26435791004,"11/25/2014",238.439995,11,25,2014,"13",2,"1",1,60.1
26435791004,"11/25/2014",223.769993,11,25,2014,"14",2,"1",1,59
26435791004,"11/25/2014",218.624993,11,25,2014,"15",2,"1",1,57
26435791004,"11/25/2014",203.684996,11,25,2014,"16",2,"1",1,55.9
26435791004,"11/25/2014",215.714993,11,25,2014,"17",2,"1",1,55.9
26435791004,"11/25/2014",143.834994,11,25,2014,"18",2,"1",1,54
26435791004,"11/25/2014",139.739997,11,25,2014,"19",2,"1",1,53.1
26435791004,"11/25/2014",87.015,11,25,2014,"2",2,"1",0,55.9
26435791004,"11/25/2014",127.844997,11,25,2014,"20",2,"1",0,51.1
26435791004,"11/25/2014",119.024995,11,25,2014,"21",2,"1",0,48.9
26435791004,"11/25/2014",103.034998,11,25,2014,"22",2,"1",0,50
26435791004,"11/25/2014",86.07,11,25,2014,"23",2,"1",0,50
26435791004,"11/25/2014",87.3,11,25,2014,"3",2,"1",0,57
26435791004,"11/25/2014",86.88,11,25,2014,"4",2,"1",0,55.9
26435791004,"11/25/2014",89.249999,11,25,2014,"5",2,"1",0,57
26435791004,"11/25/2014",178.559999,11,25,2014,"6",2,"1",1,57
26435791004,"11/25/2014",223.769994,11,25,2014,"7",2,"1",1,57.9
26435791004,"11/25/2014",257.534993,11,25,2014,"8",2,"1",1,59
26435791004,"11/25/2014",254.954994,11,25,2014,"9",2,"1",1,62.1
26435791004,"11/26/2014",85.8,11,26,2014,"0",3,"1",0,50
26435791004,"11/26/2014",83.775,11,26,2014,"1",3,"1",0,50
26435791004,"11/26/2014",262.139996,11,26,2014,"10",3,"1",1,39.9
26435791004,"11/26/2014",251.489994,11,26,2014,"11",3,"1",1,37.56666667
26435791004,"11/26/2014",223.409995,11,26,2014,"12",3,"1",1,38.2
26435791004,"11/26/2014",187.949998,11,26,2014,"13",3,"1",1,37.9
26435791004,"11/26/2014",163.124998,11,26,2014,"14",3,"1",1,37.75
26435791004,"11/26/2014",172.289997,11,26,2014,"15",3,"1",1,33.86666667
26435791004,"11/26/2014",171.374995,11,26,2014,"16",3,"1",1,34.45
26435791004,"11/26/2014",171.884997,11,26,2014,"17",3,"1",1,37
26435791004,"11/26/2014",141.629998,11,26,2014,"18",3,"1",1,37
26435791004,"11/26/2014",136.604997,11,26,2014,"19",3,"1",1,38.2
26435791004,"11/26/2014",85.44,11,26,2014,"2",3,"1",0,48
26435791004,"11/26/2014",132.554999,11,26,2014,"20",3,"1",0,37.9
26435791004,"11/26/2014",112.634998,11,26,2014,"21",3,"1",0,34.76666667
26435791004,"11/26/2014",101.774999,11,26,2014,"22",3,"1",0,33.1
26435791004,"11/26/2014",85.035,11,26,2014,"23",3,"1",0,33.9
26435791004,"11/26/2014",87.015,11,26,2014,"3",3,"1",0,46.9
26435791004,"11/26/2014",84.69,11,26,2014,"4",3,"1",0,NA
26435791004,"11/26/2014",87.869999,11,26,2014,"5",3,"1",0,46
26435791004,"11/26/2014",200.849993,11,26,2014,"6",3,"1",1,45
26435791004,"11/26/2014",228.449996,11,26,2014,"7",3,"1",1,45
26435791004,"11/26/2014",275.954997,11,26,2014,"8",3,"1",1,44.1
26435791004,"11/26/2014",270.869996,11,26,2014,"9",3,"1",1,42.1
26435791004,"11/27/2014",84.36,11,27,2014,"0",4,"1",0,33.1
26435791004,"11/27/2014",85.185,11,27,2014,"1",4,"1",0,33.1
26435791004,"11/27/2014",158.759996,11,27,2014,"10",4,"1",1,36
26435791004,"11/27/2014",165.794996,11,27,2014,"11",4,"1",1,37.9
26435791004,"11/27/2014",158.684995,11,27,2014,"12",4,"1",1,37.9
26435791004,"11/27/2014",149.894996,11,27,2014,"13",4,"1",1,37.2
26435791004,"11/27/2014",154.904997,11,27,2014,"14",4,"1",1,37.26666667
26435791004,"11/27/2014",153.824993,11,27,2014,"15",4,"1",1,37
26435791004,"11/27/2014",161.354997,11,27,2014,"16",4,"1",1,36
26435791004,"11/27/2014",163.319996,11,27,2014,"17",4,"1",1,35.1
26435791004,"11/27/2014",168.539997,11,27,2014,"18",4,"1",1,34
26435791004,"11/27/2014",167.834997,11,27,2014,"19",4,"1",1,34
26435791004,"11/27/2014",84.18,11,27,2014,"2",4,"1",0,33.45
26435791004,"11/27/2014",129.689998,11,27,2014,"20",4,"1",0,32
26435791004,"11/27/2014",114.704996,11,27,2014,"21",4,"1",0,30.825
26435791004,"11/27/2014",106.83,11,27,2014,"22",4,"1",0,30.55
26435791004,"11/27/2014",84.735,11,27,2014,"23",4,"1",0,30.9
26435791004,"11/27/2014",85.2,11,27,2014,"3",4,"1",0,33.9
26435791004,"11/27/2014",85.155,11,27,2014,"4",4,"1",0,35.1
26435791004,"11/27/2014",88.965,11,27,2014,"5",4,"1",0,34
26435791004,"11/27/2014",124.334996,11,27,2014,"6",4,"1",1,35.1
26435791004,"11/27/2014",139.11,11,27,2014,"7",4,"1",1,34
26435791004,"11/27/2014",158.879996,11,27,2014,"8",4,"1",1,35.1
26435791004,"11/27/2014",159.794996,11,27,2014,"9",4,"1",1,36
26435791004,"11/28/2014",83.64,11,28,2014,"0",5,"1",0,30.1
26435791004,"11/28/2014",84.9,11,28,2014,"1",5,"1",0,30.16
26435791004,"11/28/2014",159.179997,11,28,2014,"10",5,"1",1,30.55
26435791004,"11/28/2014",159.419995,11,28,2014,"11",5,"1",1,32
26435791004,"11/28/2014",157.754998,11,28,2014,"12",5,"1",1,34
26435791004,"11/28/2014",159.464998,11,28,2014,"13",5,"1",1,34
26435791004,"11/28/2014",158.324997,11,28,2014,"14",5,"1",1,33.1
26435791004,"11/28/2014",162.014997,11,28,2014,"15",5,"1",1,33.1
26435791004,"11/28/2014",165.599999,11,28,2014,"16",5,"1",1,NA
26435791004,"11/28/2014",131.279998,11,28,2014,"17",5,"1",1,30.9
26435791004,"11/28/2014",132.074996,11,28,2014,"18",5,"1",1,30
26435791004,"11/28/2014",130.229999,11,28,2014,"19",5,"1",1,28.9
26435791004,"11/28/2014",84.315,11,28,2014,"2",5,"1",0,30.15
26435791004,"11/28/2014",130.244997,11,28,2014,"20",5,"1",0,28.9
26435791004,"11/28/2014",116.819997,11,28,2014,"21",5,"1",0,28
26435791004,"11/28/2014",106.934999,11,28,2014,"22",5,"1",0,27
26435791004,"11/28/2014",87.42,11,28,2014,"23",5,"1",0,27
26435791004,"11/28/2014",84.345,11,28,2014,"3",5,"1",0,30.1
26435791004,"11/28/2014",84.255,11,28,2014,"4",5,"1",0,29.875
26435791004,"11/28/2014",88.275,11,28,2014,"5",5,"1",0,30
26435791004,"11/28/2014",126.554997,11,28,2014,"6",5,"1",1,28.65
26435791004,"11/28/2014",138.599997,11,28,2014,"7",5,"1",1,28.65
26435791004,"11/28/2014",160.439996,11,28,2014,"8",5,"1",1,28.65
26435791004,"11/28/2014",160.889997,11,28,2014,"9",5,"1",1,30
26435791004,"11/29/2014",86.85,11,29,2014,"0",6,"0",0,26.1
26435791004,"11/29/2014",85.905,11,29,2014,"1",6,"0",0,26.1
26435791004,"11/29/2014",184.079998,11,29,2014,"10",6,"0",1,30.9
26435791004,"11/29/2014",174.299998,11,29,2014,"11",6,"0",1,32
26435791004,"11/29/2014",181.544994,11,29,2014,"12",6,"0",1,33.1
26435791004,"11/29/2014",182.324995,11,29,2014,"13",6,"0",1,33.1
26435791004,"11/29/2014",160.169997,11,29,2014,"14",6,"0",1,32
26435791004,"11/29/2014",155.129998,11,29,2014,"15",6,"0",1,33.1
26435791004,"11/29/2014",153.719998,11,29,2014,"16",6,"0",1,33.1
26435791004,"11/29/2014",93.389999,11,29,2014,"17",6,"0",1,32
26435791004,"11/29/2014",93.57,11,29,2014,"18",6,"0",1,30.9
26435791004,"11/29/2014",92.399999,11,29,2014,"19",6,"0",1,30.9
26435791004,"11/29/2014",86.94,11,29,2014,"2",6,"0",0,25
26435791004,"11/29/2014",93.57,11,29,2014,"20",6,"0",0,30
26435791004,"11/29/2014",92.235,11,29,2014,"21",6,"0",0,30
26435791004,"11/29/2014",89.895,11,29,2014,"22",6,"0",0,32
26435791004,"11/29/2014",85.365,11,29,2014,"23",6,"0",0,33.1
26435791004,"11/29/2014",87.36,11,29,2014,"3",6,"0",0,24.1
26435791004,"11/29/2014",90.705,11,29,2014,"4",6,"0",0,24.1
26435791004,"11/29/2014",91.709999,11,29,2014,"5",6,"0",0,23
26435791004,"11/29/2014",162.764997,11,29,2014,"6",6,"0",1,24.1
26435791004,"11/29/2014",149.849996,11,29,2014,"7",6,"0",1,26.1
26435791004,"11/29/2014",171.089997,11,29,2014,"8",6,"0",1,27
26435791004,"11/29/2014",182.954997,11,29,2014,"9",6,"0",1,28.9
26435791004,"11/3/2014",70.485,11,3,2014,"0",1,"1",0,37.9
26435791004,"11/3/2014",70.32,11,3,2014,"1",1,"1",0,37.9
26435791004,"11/3/2014",297.584992,11,3,2014,"10",1,"1",1,46.9
26435791004,"11/3/2014",296.759996,11,3,2014,"11",1,"1",1,48.9
26435791004,"11/3/2014",282.404992,11,3,2014,"12",1,"1",1,51.1
26435791004,"11/3/2014",255.224996,11,3,2014,"13",1,"1",1,52
26435791004,"11/3/2014",232.079994,11,3,2014,"14",1,"1",1,53.1
26435791004,"11/3/2014",218.534995,11,3,2014,"15",1,"1",1,52
26435791004,"11/3/2014",220.709995,11,3,2014,"16",1,"1",1,51.1
26435791004,"11/3/2014",160.784996,11,3,2014,"17",1,"1",1,51.1
26435791004,"11/3/2014",141.659995,11,3,2014,"18",1,"1",1,50
26435791004,"11/3/2014",125.444998,11,3,2014,"19",1,"1",1,48
26435791004,"11/3/2014",75.06,11,3,2014,"2",1,"1",0,37
26435791004,"11/3/2014",122.204994,11,3,2014,"20",1,"1",0,48.9
26435791004,"11/3/2014",102.524999,11,3,2014,"21",1,"1",0,50
26435791004,"11/3/2014",89.984998,11,3,2014,"22",1,"1",0,50
26435791004,"11/3/2014",70.755,11,3,2014,"23",1,"1",0,48.9
26435791004,"11/3/2014",75.585,11,3,2014,"3",1,"1",0,37
26435791004,"11/3/2014",75.315,11,3,2014,"4",1,"1",0,37
26435791004,"11/3/2014",194.864994,11,3,2014,"5",1,"1",0,36
26435791004,"11/3/2014",228.344997,11,3,2014,"6",1,"1",1,36
26435791004,"11/3/2014",276.704995,11,3,2014,"7",1,"1",1,37.9
26435791004,"11/3/2014",299.594994,11,3,2014,"8",1,"1",1,41
26435791004,"11/3/2014",301.619993,11,3,2014,"9",1,"1",1,44.1
26435791004,"11/30/2014",85.605,11,30,2014,"0",0,"0",0,33.1
26435791004,"11/30/2014",86.175,11,30,2014,"1",0,"0",0,34
26435791004,"11/30/2014",89.01,11,30,2014,"10",0,"0",1,54
26435791004,"11/30/2014",89.37,11,30,2014,"11",0,"0",1,54
26435791004,"11/30/2014",89.79,11,30,2014,"12",0,"0",1,55
26435791004,"11/30/2014",89.639999,11,30,2014,"13",0,"0",1,57
26435791004,"11/30/2014",87.075,11,30,2014,"14",0,"0",1,55.9
26435791004,"11/30/2014",90.585,11,30,2014,"15",0,"0",1,53.1
26435791004,"11/30/2014",93.78,11,30,2014,"16",0,"0",1,50
26435791004,"11/30/2014",92.909999,11,30,2014,"17",0,"0",1,51.1
26435791004,"11/30/2014",92.624999,11,30,2014,"18",0,"0",1,51.1
26435791004,"11/30/2014",92.37,11,30,2014,"19",0,"0",1,52
26435791004,"11/30/2014",84.96,11,30,2014,"2",0,"0",0,35.1
26435791004,"11/30/2014",92.835,11,30,2014,"20",0,"0",0,52
26435791004,"11/30/2014",93.884999,11,30,2014,"21",0,"0",0,52
26435791004,"11/30/2014",89.055,11,30,2014,"22",0,"0",0,51.1
26435791004,"11/30/2014",87.165,11,30,2014,"23",0,"0",0,52
26435791004,"11/30/2014",86.13,11,30,2014,"3",0,"0",0,36
26435791004,"11/30/2014",84.375,11,30,2014,"4",0,"0",0,37
26435791004,"11/30/2014",87.015,11,30,2014,"5",0,"0",0,39
26435791004,"11/30/2014",91.05,11,30,2014,"6",0,"0",1,39.9
26435791004,"11/30/2014",89.355,11,30,2014,"7",0,"0",1,42.1
26435791004,"11/30/2014",89.91,11,30,2014,"8",0,"0",1,46.9
26435791004,"11/30/2014",88.605,11,30,2014,"9",0,"0",1,51.1
26435791004,"11/4/2014",69.57,11,4,2014,"0",2,"1",0,46
26435791004,"11/4/2014",69.915,11,4,2014,"1",2,"1",0,46.9
26435791004,"11/4/2014",273.974998,11,4,2014,"10",2,"1",1,54
26435791004,"11/4/2014",260.669994,11,4,2014,"11",2,"1",1,55.9
26435791004,"11/4/2014",246.599998,11,4,2014,"12",2,"1",1,55
26435791004,"11/4/2014",234.524996,11,4,2014,"13",2,"1",1,55
26435791004,"11/4/2014",229.214994,11,4,2014,"14",2,"1",1,54
26435791004,"11/4/2014",236.624992,11,4,2014,"15",2,"1",1,53.1
26435791004,"11/4/2014",220.229996,11,4,2014,"16",2,"1",1,52
26435791004,"11/4/2014",214.199992,11,4,2014,"17",2,"1",1,53.1
26435791004,"11/4/2014",151.919996,11,4,2014,"18",2,"1",1,53.1
26435791004,"11/4/2014",149.099997,11,4,2014,"19",2,"1",1,53.1
26435791004,"11/4/2014",69.99,11,4,2014,"2",2,"1",0,48
26435791004,"11/4/2014",134.234996,11,4,2014,"20",2,"1",0,53.1
26435791004,"11/4/2014",111.599999,11,4,2014,"21",2,"1",0,54
26435791004,"11/4/2014",94.994999,11,4,2014,"22",2,"1",0,51.1
26435791004,"11/4/2014",72.99,11,4,2014,"23",2,"1",0,55
26435791004,"11/4/2014",70.665,11,4,2014,"3",2,"1",0,48
26435791004,"11/4/2014",69.915,11,4,2014,"4",2,"1",0,45
26435791004,"11/4/2014",179.024999,11,4,2014,"5",2,"1",0,45
26435791004,"11/4/2014",211.064996,11,4,2014,"6",2,"1",1,46
26435791004,"11/4/2014",248.774994,11,4,2014,"7",2,"1",1,48
26435791004,"11/4/2014",274.994993,11,4,2014,"8",2,"1",1,50
26435791004,"11/4/2014",280.559994,11,4,2014,"9",2,"1",1,51.1
26435791004,"11/5/2014",72.945,11,5,2014,"0",3,"1",0,54
26435791004,"11/5/2014",72.945,11,5,2014,"1",3,"1",0,54
26435791004,"11/5/2014",264.164993,11,5,2014,"10",3,"1",1,63
26435791004,"11/5/2014",262.064996,11,5,2014,"11",3,"1",1,64.9
26435791004,"11/5/2014",255.914993,11,5,2014,"12",3,"1",1,66
26435791004,"11/5/2014",247.889996,11,5,2014,"13",3,"1",1,64.9
26435791004,"11/5/2014",218.564998,11,5,2014,"14",3,"1",1,63
26435791004,"11/5/2014",205.934995,11,5,2014,"15",3,"1",1,62.1
26435791004,"11/5/2014",194.969996,11,5,2014,"16",3,"1",1,60.1
26435791004,"11/5/2014",200.894998,11,5,2014,"17",3,"1",1,57.9
26435791004,"11/5/2014",135.839998,11,5,2014,"18",3,"1",1,57
26435791004,"11/5/2014",129.539996,11,5,2014,"19",3,"1",1,55
26435791004,"11/5/2014",72.105,11,5,2014,"2",3,"1",0,55.9
26435791004,"11/5/2014",123.524998,11,5,2014,"20",3,"1",0,55
26435791004,"11/5/2014",106.695,11,5,2014,"21",3,"1",0,48
26435791004,"11/5/2014",90.989999,11,5,2014,"22",3,"1",0,50
26435791004,"11/5/2014",72.045,11,5,2014,"23",3,"1",0,NA
26435791004,"11/5/2014",73.275,11,5,2014,"3",3,"1",0,55.9
26435791004,"11/5/2014",73.59,11,5,2014,"4",3,"1",0,55
26435791004,"11/5/2014",76.305,11,5,2014,"5",3,"1",0,55
26435791004,"11/5/2014",203.849996,11,5,2014,"6",3,"1",1,55.9
26435791004,"11/5/2014",226.304995,11,5,2014,"7",3,"1",1,55.9
26435791004,"11/5/2014",261.839994,11,5,2014,"8",3,"1",1,57.9
26435791004,"11/5/2014",260.984994,11,5,2014,"9",3,"1",1,61
26435791004,"11/6/2014",72.09,11,6,2014,"0",4,"1",0,46.9
26435791004,"11/6/2014",71.16,11,6,2014,"1",4,"1",0,46.9
26435791004,"11/6/2014",290.339992,11,6,2014,"10",4,"1",1,50
26435791004,"11/6/2014",288.449992,11,6,2014,"11",4,"1",1,48.9
26435791004,"11/6/2014",283.949994,11,6,2014,"12",4,"1",1,48.55
26435791004,"11/6/2014",281.879991,11,6,2014,"13",4,"1",1,48.13333333
26435791004,"11/6/2014",260.624994,11,6,2014,"14",4,"1",1,48.9
26435791004,"11/6/2014",244.319995,11,6,2014,"15",4,"1",1,48.2
26435791004,"11/6/2014",226.064993,11,6,2014,"16",4,"1",1,49.06
26435791004,"11/6/2014",217.814996,11,6,2014,"17",4,"1",1,48.55
26435791004,"11/6/2014",180.299996,11,6,2014,"18",4,"1",1,48.8
26435791004,"11/6/2014",159.629999,11,6,2014,"19",4,"1",1,50
26435791004,"11/6/2014",71.775,11,6,2014,"2",4,"1",0,48
26435791004,"11/6/2014",112.574997,11,6,2014,"20",4,"1",0,48.9
26435791004,"11/6/2014",106.709997,11,6,2014,"21",4,"1",0,48.9
26435791004,"11/6/2014",93.315,11,6,2014,"22",4,"1",0,48.9
26435791004,"11/6/2014",73.56,11,6,2014,"23",4,"1",0,50
26435791004,"11/6/2014",71.505,11,6,2014,"3",4,"1",0,48
26435791004,"11/6/2014",72.45,11,6,2014,"4",4,"1",0,48.9
26435791004,"11/6/2014",74.265,11,6,2014,"5",4,"1",0,50
26435791004,"11/6/2014",213.869994,11,6,2014,"6",4,"1",1,48.9
26435791004,"11/6/2014",241.064997,11,6,2014,"7",4,"1",1,50
26435791004,"11/6/2014",273.959995,11,6,2014,"8",4,"1",1,51.1
26435791004,"11/6/2014",272.624995,11,6,2014,"9",4,"1",1,51.1
26435791004,"11/7/2014",73.71,11,7,2014,"0",5,"1",0,48.9
26435791004,"11/7/2014",73.14,11,7,2014,"1",5,"1",0,48.9
26435791004,"11/7/2014",300.254994,11,7,2014,"10",5,"1",1,46
26435791004,"11/7/2014",300.854992,11,7,2014,"11",5,"1",1,48
26435791004,"11/7/2014",283.979991,11,7,2014,"12",5,"1",1,48.55
26435791004,"11/7/2014",256.709992,11,7,2014,"13",5,"1",1,48.9
26435791004,"11/7/2014",243.869991,11,7,2014,"14",5,"1",1,46.9
26435791004,"11/7/2014",225.299996,11,7,2014,"15",5,"1",1,46
26435791004,"11/7/2014",228.509992,11,7,2014,"16",5,"1",1,44.1
26435791004,"11/7/2014",189.014996,11,7,2014,"17",5,"1",1,44.1
26435791004,"11/7/2014",139.154999,11,7,2014,"18",5,"1",1,43
26435791004,"11/7/2014",135.99,11,7,2014,"19",5,"1",1,42.1
26435791004,"11/7/2014",73.755,11,7,2014,"2",5,"1",0,48.1
26435791004,"11/7/2014",124.95,11,7,2014,"20",5,"1",0,41
26435791004,"11/7/2014",105.254999,11,7,2014,"21",5,"1",0,39.9
26435791004,"11/7/2014",88.92,11,7,2014,"22",5,"1",0,39.9
26435791004,"11/7/2014",71.235,11,7,2014,"23",5,"1",0,39
26435791004,"11/7/2014",73.965,11,7,2014,"3",5,"1",0,46.9
26435791004,"11/7/2014",73.845,11,7,2014,"4",5,"1",0,46.2
26435791004,"11/7/2014",76.425,11,7,2014,"5",5,"1",0,45
26435791004,"11/7/2014",210.794993,11,7,2014,"6",5,"1",1,45.15
26435791004,"11/7/2014",231.764995,11,7,2014,"7",5,"1",1,45
26435791004,"11/7/2014",288.449995,11,7,2014,"8",5,"1",1,45.7
26435791004,"11/7/2014",279.734994,11,7,2014,"9",5,"1",1,44.8
26435791004,"11/8/2014",70.98,11,8,2014,"0",6,"0",0,39
26435791004,"11/8/2014",71.67,11,8,2014,"1",6,"0",0,37
26435791004,"11/8/2014",218.939991,11,8,2014,"10",6,"0",1,42.1
26435791004,"11/8/2014",225.299997,11,8,2014,"11",6,"0",1,44.1
26435791004,"11/8/2014",213.359992,11,8,2014,"12",6,"0",1,46.9
26435791004,"11/8/2014",207.089997,11,8,2014,"13",6,"0",1,46.9
26435791004,"11/8/2014",192.644995,11,8,2014,"14",6,"0",1,46.9
26435791004,"11/8/2014",176.039997,11,8,2014,"15",6,"0",1,46
26435791004,"11/8/2014",177.614997,11,8,2014,"16",6,"0",1,45
26435791004,"11/8/2014",108.689999,11,8,2014,"17",6,"0",1,45
26435791004,"11/8/2014",105.074996,11,8,2014,"18",6,"0",1,43
26435791004,"11/8/2014",105.119997,11,8,2014,"19",6,"0",1,42.1
26435791004,"11/8/2014",71.115,11,8,2014,"2",6,"0",0,37
26435791004,"11/8/2014",105.029995,11,8,2014,"20",6,"0",0,41
26435791004,"11/8/2014",104.474999,11,8,2014,"21",6,"0",0,41
26435791004,"11/8/2014",95.669999,11,8,2014,"22",6,"0",0,41
26435791004,"11/8/2014",76.935,11,8,2014,"23",6,"0",0,41
26435791004,"11/8/2014",71.655,11,8,2014,"3",6,"0",0,37
26435791004,"11/8/2014",71.34,11,8,2014,"4",6,"0",0,37
