"","Account","Date","month","day","year","Day of Week","Weekday","kWh","hour","Peakhour","Temp"
"1",999999999,2014-01-01,1,1,2014,3,1,78.405,0,0,23
"2",999999999,2014-01-01,1,1,2014,3,1,76.425,1,0,21.9
"3",999999999,2014-01-01,1,1,2014,3,1,78.015,2,0,21.9
"4",999999999,2014-01-01,1,1,2014,3,1,78.12,3,0,21.9
"5",999999999,2014-01-01,1,1,2014,3,1,77.535,4,0,21
"6",999999999,2014-01-01,1,1,2014,3,1,104.099999,5,0,21
"7",999999999,2014-01-01,1,1,2014,3,1,158.264998,6,0,21
"8",999999999,2014-01-01,1,1,2014,3,1,249.164995,7,1,19.9
"9",999999999,2014-01-01,1,1,2014,3,1,240.524994,8,1,23
"10",999999999,2014-01-01,1,1,2014,3,1,224.069994,9,1,24.1
"11",999999999,2014-01-01,1,1,2014,3,1,223.394993,10,1,26.1
"12",999999999,2014-01-01,1,1,2014,3,1,215.039996,11,1,26.1
"13",999999999,2014-01-01,1,1,2014,3,1,210.675,12,1,27
"14",999999999,2014-01-01,1,1,2014,3,1,196.049998,13,1,28
"15",999999999,2014-01-01,1,1,2014,3,1,196.559993,14,1,27
"16",999999999,2014-01-01,1,1,2014,3,1,151.829996,15,1,27
"17",999999999,2014-01-01,1,1,2014,3,1,103.739998,16,1,26.1
"18",999999999,2014-01-01,1,1,2014,3,1,99.584999,17,1,25
"19",999999999,2014-01-01,1,1,2014,3,1,97.589998,18,1,24.1
"20",999999999,2014-01-01,1,1,2014,3,1,91.47,19,1,24.1
"21",999999999,2014-01-01,1,1,2014,3,1,93.6,20,0,23
"22",999999999,2014-01-01,1,1,2014,3,1,79.35,21,0,21.9
"23",999999999,2014-01-01,1,1,2014,3,1,76.44,22,0,23
"24",999999999,2014-01-01,1,1,2014,3,1,78.975,23,0,23
"25",999999999,2014-01-02,1,2,2014,4,1,78.66,0,0,21
"26",999999999,2014-01-02,1,2,2014,4,1,77.385,1,0,20.1666666666667
"27",999999999,2014-01-02,1,2,2014,4,1,79.485,2,0,19.2
"28",999999999,2014-01-02,1,2,2014,4,1,83.685,3,0,19.2
"29",999999999,2014-01-02,1,2,2014,4,1,162.194999,4,0,19.2
"30",999999999,2014-01-02,1,2,2014,4,1,170.474997,5,0,19.2666666666667
"31",999999999,2014-01-02,1,2,2014,4,1,78.2911585661037,6,0,19.2666666666667
"32",999999999,2014-01-02,1,2,2014,4,1,264.044997,7,1,19.2
"33",999999999,2014-01-02,1,2,2014,4,1,263.534995,8,1,19.5666666666667
"34",999999999,2014-01-02,1,2,2014,4,1,269.009995,9,1,24.1
"35",999999999,2014-01-02,1,2,2014,4,1,80.82,10,1,25.8
"36",999999999,2014-01-02,1,2,2014,4,1,33.45,11,1,24.5666666666667
"37",999999999,2014-01-02,1,2,2014,4,1,24.825,12,1,24.1
"38",999999999,2014-01-02,1,2,2014,4,1,28.995,13,1,25.8333333333333
"39",999999999,2014-01-02,1,2,2014,4,1,20.775,14,1,19.9
"40",999999999,2014-01-02,1,2,2014,4,1,6,15,1,13.95
"41",999999999,2014-01-02,1,2,2014,4,1,6,16,1,12.1333333333333
"42",999999999,2014-01-02,1,2,2014,4,1,6,17,1,10.3
"43",999999999,2014-01-02,1,2,2014,4,1,6,18,1,8.1
"44",999999999,2014-01-02,1,2,2014,4,1,6,19,1,6.1
"45",999999999,2014-01-02,1,2,2014,4,1,6,20,0,6.45
"46",999999999,2014-01-02,1,2,2014,4,1,6,21,0,4.45
"47",999999999,2014-01-02,1,2,2014,4,1,6,22,0,3.1
"48",999999999,2014-01-02,1,2,2014,4,1,6,23,0,2.76666666666667
"49",999999999,2014-01-03,1,3,2014,5,1,6,0,0,1.56666666666667
"50",999999999,2014-01-03,1,3,2014,5,1,6,1,0,1.9
"51",999999999,2014-01-03,1,3,2014,5,1,6,2,0,1.9
"52",999999999,2014-01-03,1,3,2014,5,1,6,3,0,1.9
"53",999999999,2014-01-03,1,3,2014,5,1,6,4,0,1.65
"54",999999999,2014-01-03,1,3,2014,5,1,6,5,0,3.1
"55",999999999,2014-01-03,1,3,2014,5,1,6.975,6,0,3.1
"56",999999999,2014-01-03,1,3,2014,5,1,50.79,7,1,3.9
"57",999999999,2014-01-03,1,3,2014,5,1,51.945,8,1,5
"58",999999999,2014-01-03,1,3,2014,5,1,40.275,9,1,6.1
"59",999999999,2014-01-03,1,3,2014,5,1,41.1,10,1,8.8
"60",999999999,2014-01-03,1,3,2014,5,1,40.995,11,1,9.75
"61",999999999,2014-01-03,1,3,2014,5,1,40.095,12,1,12
"62",999999999,2014-01-03,1,3,2014,5,1,39.06,13,1,14
"63",999999999,2014-01-03,1,3,2014,5,1,37.785,14,1,14
"64",999999999,2014-01-03,1,3,2014,5,1,20.295,15,1,12.9
"65",999999999,2014-01-03,1,3,2014,5,1,20.295,16,1,10.9
"66",999999999,2014-01-03,1,3,2014,5,1,20.295,17,1,9
"67",999999999,2014-01-03,1,3,2014,5,1,20.295,18,1,7
"68",999999999,2014-01-03,1,3,2014,5,1,20.295,19,1,6.1
"69",999999999,2014-01-03,1,3,2014,5,1,20.295,20,0,5
"70",999999999,2014-01-03,1,3,2014,5,1,20.295,21,0,3.9
"71",999999999,2014-01-03,1,3,2014,5,1,20.295,22,0,3.9
"72",999999999,2014-01-03,1,3,2014,5,1,20.295,23,0,3.9
"73",999999999,2014-01-04,1,4,2014,6,0,20.295,0,0,3.9
"74",999999999,2014-01-04,1,4,2014,6,0,20.295,1,0,3.9
"75",999999999,2014-01-04,1,4,2014,6,0,20.295,2,0,3
"76",999999999,2014-01-04,1,4,2014,6,0,20.295,3,0,3.9
"77",999999999,2014-01-04,1,4,2014,6,0,20.295,4,0,3
"78",999999999,2014-01-04,1,4,2014,6,0,20.295,5,0,1.9
"79",999999999,2014-01-04,1,4,2014,6,0,20.295,6,0,1.9
"80",999999999,2014-01-04,1,4,2014,6,0,20.295,7,1,3
"81",999999999,2014-01-04,1,4,2014,6,0,20.295,8,1,7
"82",999999999,2014-01-04,1,4,2014,6,0,20.295,9,1,10
"83",999999999,2014-01-04,1,4,2014,6,0,20.295,10,1,14
"84",999999999,2014-01-04,1,4,2014,6,0,20.295,11,1,19
"85",999999999,2014-01-04,1,4,2014,6,0,20.295,12,1,21
"86",999999999,2014-01-04,1,4,2014,6,0,20.295,13,1,23
"87",999999999,2014-01-04,1,4,2014,6,0,20.295,14,1,24.1
"88",999999999,2014-01-04,1,4,2014,6,0,20.295,15,1,25
"89",999999999,2014-01-04,1,4,2014,6,0,20.295,16,1,26.1
"90",999999999,2014-01-04,1,4,2014,6,0,20.295,17,1,26.1
"91",999999999,2014-01-04,1,4,2014,6,0,20.295,18,1,27
"92",999999999,2014-01-04,1,4,2014,6,0,20.295,19,1,27
"93",999999999,2014-01-04,1,4,2014,6,0,20.295,20,0,26.1
"94",999999999,2014-01-04,1,4,2014,6,0,20.295,21,0,27
"95",999999999,2014-01-04,1,4,2014,6,0,20.295,22,0,27
"96",999999999,2014-01-04,1,4,2014,6,0,20.295,23,0,27
"97",999999999,2014-01-05,1,5,2014,0,0,20.295,0,0,27
"98",999999999,2014-01-05,1,5,2014,0,0,20.295,1,0,26.1
"99",999999999,2014-01-05,1,5,2014,0,0,20.295,2,0,25
"100",999999999,2014-01-05,1,5,2014,0,0,20.295,3,0,25
"101",999999999,2014-01-05,1,5,2014,0,0,20.295,4,0,26.1
"102",999999999,2014-01-05,1,5,2014,0,0,20.295,5,0,25
"103",999999999,2014-01-05,1,5,2014,0,0,20.295,6,0,25
"104",999999999,2014-01-05,1,5,2014,0,0,20.295,7,1,24.1
"105",999999999,2014-01-05,1,5,2014,0,0,20.295,8,1,27
"106",999999999,2014-01-05,1,5,2014,0,0,20.295,9,1,27
"107",999999999,2014-01-05,1,5,2014,0,0,20.295,10,1,30
"108",999999999,2014-01-05,1,5,2014,0,0,20.295,11,1,34
"109",999999999,2014-01-05,1,5,2014,0,0,20.295,12,1,36
"110",999999999,2014-01-05,1,5,2014,0,0,20.295,13,1,36
"111",999999999,2014-01-05,1,5,2014,0,0,20.295,14,1,36
"112",999999999,2014-01-05,1,5,2014,0,0,20.295,15,1,35.1
"113",999999999,2014-01-05,1,5,2014,0,0,20.295,16,1,34.45
"114",999999999,2014-01-05,1,5,2014,0,0,20.295,17,1,36
"115",999999999,2014-01-05,1,5,2014,0,0,20.295,18,1,35.0666666666667
"116",999999999,2014-01-05,1,5,2014,0,0,20.295,19,1,36
"117",999999999,2014-01-05,1,5,2014,0,0,20.295,20,0,36.7
"118",999999999,2014-01-05,1,5,2014,0,0,20.295,21,0,37.2
"119",999999999,2014-01-05,1,5,2014,0,0,20.295,22,0,37.5666666666667
"120",999999999,2014-01-05,1,5,2014,0,0,20.295,23,0,37.0333333333333
"121",999999999,2014-01-06,1,6,2014,1,1,20.295,0,0,39
"122",999999999,2014-01-06,1,6,2014,1,1,20.295,1,0,37.9333333333333
"123",999999999,2014-01-06,1,6,2014,1,1,20.295,2,0,40.2
"124",999999999,2014-01-06,1,6,2014,1,1,20.295,3,0,43
"125",999999999,2014-01-06,1,6,2014,1,1,20.295,4,0,44.1
"126",999999999,2014-01-06,1,6,2014,1,1,0.21,5,0,44.7333333333333
"127",999999999,2014-01-06,1,6,2014,1,1,1.35,6,0,46.9
"128",999999999,2014-01-06,1,6,2014,1,1,51.075,7,1,48.1
"129",999999999,2014-01-06,1,6,2014,1,1,90.764999,8,1,48.1333333333333
"130",999999999,2014-01-06,1,6,2014,1,1,95.609999,9,1,51.1
"131",999999999,2014-01-06,1,6,2014,1,1,89.894999,10,1,52.4666666666667
"132",999999999,2014-01-06,1,6,2014,1,1,82.005,11,1,54.5833333333333
"133",999999999,2014-01-06,1,6,2014,1,1,75.51,12,1,55.65
"134",999999999,2014-01-06,1,6,2014,1,1,64.125,13,1,53.8
"135",999999999,2014-01-06,1,6,2014,1,1,51.21,14,1,53.35
"136",999999999,2014-01-06,1,6,2014,1,1,23.55,15,1,48
"137",999999999,2014-01-06,1,6,2014,1,1,0.15,16,1,45
"138",999999999,2014-01-06,1,6,2014,1,1,0.15,17,1,38.875
"139",999999999,2014-01-06,1,6,2014,1,1,0.15,18,1,38.1
"140",999999999,2014-01-06,1,6,2014,1,1,0.15,19,1,35.1
"141",999999999,2014-01-06,1,6,2014,1,1,0.15,20,0,33.1
"142",999999999,2014-01-06,1,6,2014,1,1,0.15,21,0,32
"143",999999999,2014-01-06,1,6,2014,1,1,0.15,22,0,30.9
"144",999999999,2014-01-06,1,6,2014,1,1,0.15,23,0,28.9
"145",999999999,2014-01-07,1,7,2014,2,1,0.15,0,0,28
"146",999999999,2014-01-07,1,7,2014,2,1,0.15,1,0,27
"147",999999999,2014-01-07,1,7,2014,2,1,0.15,2,0,26.1
"148",999999999,2014-01-07,1,7,2014,2,1,0.15,3,0,19.9
"149",999999999,2014-01-07,1,7,2014,2,1,0.15,4,0,17.1
"150",999999999,2014-01-07,1,7,2014,2,1,0.15,5,0,15.1
"151",999999999,2014-01-07,1,7,2014,2,1,5.4,6,0,12.9
"152",999999999,2014-01-07,1,7,2014,2,1,71.97,7,1,12
"153",999999999,2014-01-07,1,7,2014,2,1,105.059999,8,1,12.9
"154",999999999,2014-01-07,1,7,2014,2,1,75.42,9,1,14
"155",999999999,2014-01-07,1,7,2014,2,1,109.439995,10,1,15.1
"156",999999999,2014-01-07,1,7,2014,2,1,94.425,11,1,15.1
"157",999999999,2014-01-07,1,7,2014,2,1,87.21,12,1,16
"158",999999999,2014-01-07,1,7,2014,2,1,82.29,13,1,15.1
"159",999999999,2014-01-07,1,7,2014,2,1,79.59,14,1,15.1
"160",999999999,2014-01-07,1,7,2014,2,1,40.05,15,1,12.9
"161",999999999,2014-01-07,1,7,2014,2,1,40.05,16,1,12
"162",999999999,2014-01-07,1,7,2014,2,1,40.05,17,1,10.9
"163",999999999,2014-01-07,1,7,2014,2,1,40.05,18,1,10
"164",999999999,2014-01-07,1,7,2014,2,1,40.05,19,1,10
"165",999999999,2014-01-07,1,7,2014,2,1,40.05,20,0,10
"166",999999999,2014-01-07,1,7,2014,2,1,40.05,21,0,10
"167",999999999,2014-01-07,1,7,2014,2,1,40.05,22,0,10
"168",999999999,2014-01-07,1,7,2014,2,1,40.05,23,0,10
"169",999999999,2014-01-08,1,8,2014,3,1,40.05,0,0,9
"170",999999999,2014-01-08,1,8,2014,3,1,40.05,1,0,8.1
"171",999999999,2014-01-08,1,8,2014,3,1,40.05,2,0,8.1
"172",999999999,2014-01-08,1,8,2014,3,1,40.05,3,0,8.1
"173",999999999,2014-01-08,1,8,2014,3,1,40.05,4,0,8.1
"174",999999999,2014-01-08,1,8,2014,3,1,40.05,5,0,8.1
"175",999999999,2014-01-08,1,8,2014,3,1,14.07,6,0,7
"176",999999999,2014-01-08,1,8,2014,3,1,106.019999,7,1,8.1
"177",999999999,2014-01-08,1,8,2014,3,1,135.809997,8,1,10.9
"178",999999999,2014-01-08,1,8,2014,3,1,142.215,9,1,14
"179",999999999,2014-01-08,1,8,2014,3,1,152.534997,10,1,17.1
"180",999999999,2014-01-08,1,8,2014,3,1,101.205,11,1,19.9
"181",999999999,2014-01-08,1,8,2014,3,1,84.63,12,1,21.9
"182",999999999,2014-01-08,1,8,2014,3,1,77.295,13,1,21
"183",999999999,2014-01-08,1,8,2014,3,1,72.3,14,1,21.9
"184",999999999,2014-01-08,1,8,2014,3,1,40.65,15,1,21
"185",999999999,2014-01-08,1,8,2014,3,1,0.03,16,1,19.9
"186",999999999,2014-01-08,1,8,2014,3,1,0.03,17,1,19.9
"187",999999999,2014-01-08,1,8,2014,3,1,0.03,18,1,19.9
"188",999999999,2014-01-08,1,8,2014,3,1,0.03,19,1,19
"189",999999999,2014-01-08,1,8,2014,3,1,0.03,20,0,19
"190",999999999,2014-01-08,1,8,2014,3,1,0.03,21,0,19
"191",999999999,2014-01-08,1,8,2014,3,1,0.03,22,0,19
"192",999999999,2014-01-08,1,8,2014,3,1,0.03,23,0,19.9
"193",999999999,2014-01-09,1,9,2014,4,1,0.03,0,0,19.9
"194",999999999,2014-01-09,1,9,2014,4,1,0.03,1,0,19.9
"195",999999999,2014-01-09,1,9,2014,4,1,0.03,2,0,19
"196",999999999,2014-01-09,1,9,2014,4,1,0.03,3,0,19.9
"197",999999999,2014-01-09,1,9,2014,4,1,0.03,4,0,19.9
"198",999999999,2014-01-09,1,9,2014,4,1,0.03,5,0,19
"199",999999999,2014-01-09,1,9,2014,4,1,20.49,6,0,19
"200",999999999,2014-01-09,1,9,2014,4,1,110.354999,7,1,19.9
"201",999999999,2014-01-09,1,9,2014,4,1,127.019998,8,1,21.9
"202",999999999,2014-01-09,1,9,2014,4,1,241.919994,9,1,24.1
"203",999999999,2014-01-09,1,9,2014,4,1,308.579991,10,1,26.1
"204",999999999,2014-01-09,1,9,2014,4,1,303.929994,11,1,26.1
"205",999999999,2014-01-09,1,9,2014,4,1,292.844992,12,1,28
"206",999999999,2014-01-09,1,9,2014,4,1,286.304993,13,1,30
"207",999999999,2014-01-09,1,9,2014,4,1,86.64,14,1,30
"208",999999999,2014-01-09,1,9,2014,4,1,45.87,15,1,28.9
"209",999999999,2014-01-09,1,9,2014,4,1,45.87,16,1,27
"210",999999999,2014-01-09,1,9,2014,4,1,45.87,17,1,27
"211",999999999,2014-01-09,1,9,2014,4,1,45.87,18,1,25
"212",999999999,2014-01-09,1,9,2014,4,1,45.87,19,1,23
"213",999999999,2014-01-09,1,9,2014,4,1,45.87,20,0,21.9
"214",999999999,2014-01-09,1,9,2014,4,1,45.87,21,0,21.9
"215",999999999,2014-01-09,1,9,2014,4,1,45.87,22,0,19
"216",999999999,2014-01-09,1,9,2014,4,1,45.87,23,0,19
"217",999999999,2014-01-10,1,10,2014,5,1,45.87,0,0,19
"218",999999999,2014-01-10,1,10,2014,5,1,45.87,1,0,19
"219",999999999,2014-01-10,1,10,2014,5,1,45.87,2,0,19
"220",999999999,2014-01-10,1,10,2014,5,1,45.87,3,0,19.9
"221",999999999,2014-01-10,1,10,2014,5,1,45.87,4,0,21.9
"222",999999999,2014-01-10,1,10,2014,5,1,45.87,5,0,24.1
"223",999999999,2014-01-10,1,10,2014,5,1,20.145,6,0,24.1
"224",999999999,2014-01-10,1,10,2014,5,1,93.044999,7,1,23.45
"225",999999999,2014-01-10,1,10,2014,5,1,126.479999,8,1,24.5666666666667
"226",999999999,2014-01-10,1,10,2014,5,1,125.699994,9,1,26.7333333333333
"227",999999999,2014-01-10,1,10,2014,5,1,115.29,10,1,27.0666666666667
"228",999999999,2014-01-10,1,10,2014,5,1,95.64,11,1,29.2
"229",999999999,2014-01-10,1,10,2014,5,1,92.31,12,1,30.9
"230",999999999,2014-01-10,1,10,2014,5,1,70.065,13,1,32
"231",999999999,2014-01-10,1,10,2014,5,1,37.905,14,1,32
"232",999999999,2014-01-10,1,10,2014,5,1,13.455,15,1,32
"233",999999999,2014-01-10,1,10,2014,5,1,13.455,16,1,33.5666666666667
"234",999999999,2014-01-10,1,10,2014,5,1,13.455,17,1,34.45
"235",999999999,2014-01-10,1,10,2014,5,1,13.455,18,1,35.8
"236",999999999,2014-01-10,1,10,2014,5,1,13.455,19,1,35.1
"237",999999999,2014-01-10,1,10,2014,5,1,13.455,20,0,35.1
"238",999999999,2014-01-10,1,10,2014,5,1,13.455,21,0,35.0666666666667
"239",999999999,2014-01-10,1,10,2014,5,1,13.455,22,0,33.85
"240",999999999,2014-01-10,1,10,2014,5,1,13.455,23,0,35.1
"241",999999999,2014-01-11,1,11,2014,6,0,13.455,0,0,34
"242",999999999,2014-01-11,1,11,2014,6,0,13.455,1,0,34
"243",999999999,2014-01-11,1,11,2014,6,0,13.455,2,0,35.4333333333333
"244",999999999,2014-01-11,1,11,2014,6,0,13.455,3,0,35.4333333333333
"245",999999999,2014-01-11,1,11,2014,6,0,13.455,4,0,35.1
"246",999999999,2014-01-11,1,11,2014,6,0,13.455,5,0,36
"247",999999999,2014-01-11,1,11,2014,6,0,13.455,6,0,37.35
"248",999999999,2014-01-11,1,11,2014,6,0,13.455,7,1,41.6666666666667
"249",999999999,2014-01-11,1,11,2014,6,0,13.455,8,1,46
"250",999999999,2014-01-11,1,11,2014,6,0,13.455,9,1,47.7
"251",999999999,2014-01-11,1,11,2014,6,0,13.455,10,1,54
"252",999999999,2014-01-11,1,11,2014,6,0,13.455,11,1,54.3
"253",999999999,2014-01-11,1,11,2014,6,0,13.455,12,1,56.55
"254",999999999,2014-01-11,1,11,2014,6,0,13.455,13,1,55.9
"255",999999999,2014-01-11,1,11,2014,6,0,13.455,14,1,54
"256",999999999,2014-01-11,1,11,2014,6,0,13.455,15,1,55.65
"257",999999999,2014-01-11,1,11,2014,6,0,13.455,16,1,55.9
"258",999999999,2014-01-11,1,11,2014,6,0,13.455,17,1,57
"259",999999999,2014-01-11,1,11,2014,6,0,13.455,18,1,55.9
"260",999999999,2014-01-11,1,11,2014,6,0,13.455,19,1,56.2
"261",999999999,2014-01-11,1,11,2014,6,0,13.455,20,0,56.65
"262",999999999,2014-01-11,1,11,2014,6,0,13.455,21,0,55.9
"263",999999999,2014-01-11,1,11,2014,6,0,13.455,22,0,50.55
"264",999999999,2014-01-11,1,11,2014,6,0,13.455,23,0,53.1
"265",999999999,2014-01-12,1,12,2014,0,0,13.455,0,0,54
"266",999999999,2014-01-12,1,12,2014,0,0,13.455,1,0,52
"267",999999999,2014-01-12,1,12,2014,0,0,13.455,2,0,49.45
"268",999999999,2014-01-12,1,12,2014,0,0,13.455,3,0,46.9
"269",999999999,2014-01-12,1,12,2014,0,0,13.455,4,0,46
"270",999999999,2014-01-12,1,12,2014,0,0,13.455,5,0,44.1
"271",999999999,2014-01-12,1,12,2014,0,0,13.455,6,0,43
"272",999999999,2014-01-12,1,12,2014,0,0,13.455,7,1,42.1
"273",999999999,2014-01-12,1,12,2014,0,0,13.455,8,1,43
"274",999999999,2014-01-12,1,12,2014,0,0,13.455,9,1,44.1
"275",999999999,2014-01-12,1,12,2014,0,0,13.455,10,1,45
"276",999999999,2014-01-12,1,12,2014,0,0,13.455,11,1,46.9
"277",999999999,2014-01-12,1,12,2014,0,0,13.455,12,1,45
"278",999999999,2014-01-12,1,12,2014,0,0,13.455,13,1,45
"279",999999999,2014-01-12,1,12,2014,0,0,13.455,14,1,45
"280",999999999,2014-01-12,1,12,2014,0,0,13.455,15,1,44.1
"281",999999999,2014-01-12,1,12,2014,0,0,13.455,16,1,43
"282",999999999,2014-01-12,1,12,2014,0,0,13.455,17,1,42.1
"283",999999999,2014-01-12,1,12,2014,0,0,13.455,18,1,41
"284",999999999,2014-01-12,1,12,2014,0,0,13.455,19,1,39.9
"285",999999999,2014-01-12,1,12,2014,0,0,13.455,20,0,39.9
"286",999999999,2014-01-12,1,12,2014,0,0,13.455,21,0,39.9
"287",999999999,2014-01-12,1,12,2014,0,0,13.455,22,0,37.9
"288",999999999,2014-01-12,1,12,2014,0,0,13.455,23,0,37.9
"289",999999999,2014-01-13,1,13,2014,1,1,13.455,0,0,37
"290",999999999,2014-01-13,1,13,2014,1,1,13.455,1,0,37
"291",999999999,2014-01-13,1,13,2014,1,1,13.455,2,0,37
"292",999999999,2014-01-13,1,13,2014,1,1,13.455,3,0,34
"293",999999999,2014-01-13,1,13,2014,1,1,13.455,4,0,33.1
"294",999999999,2014-01-13,1,13,2014,1,1,13.455,5,0,30.9
"295",999999999,2014-01-13,1,13,2014,1,1,22.905,6,0,30.9
"296",999999999,2014-01-13,1,13,2014,1,1,104.789997,7,1,33.1
"297",999999999,2014-01-13,1,13,2014,1,1,135.419997,8,1,37
"298",999999999,2014-01-13,1,13,2014,1,1,128.789997,9,1,41
"299",999999999,2014-01-13,1,13,2014,1,1,128.474997,10,1,44.1
"300",999999999,2014-01-13,1,13,2014,1,1,102.284999,11,1,46.9
"301",999999999,2014-01-13,1,13,2014,1,1,95.234999,12,1,50
"302",999999999,2014-01-13,1,13,2014,1,1,85.89,13,1,48.9
"303",999999999,2014-01-13,1,13,2014,1,1,73.815,14,1,48.9
"304",999999999,2014-01-13,1,13,2014,1,1,31.14,15,1,46.9
"305",999999999,2014-01-13,1,13,2014,1,1,0.045,16,1,45
"306",999999999,2014-01-13,1,13,2014,1,1,0.045,17,1,46
"307",999999999,2014-01-13,1,13,2014,1,1,0.045,18,1,45
"308",999999999,2014-01-13,1,13,2014,1,1,0.045,19,1,45
"309",999999999,2014-01-13,1,13,2014,1,1,0.045,20,0,44.1
"310",999999999,2014-01-13,1,13,2014,1,1,0.045,21,0,46.9
"311",999999999,2014-01-13,1,13,2014,1,1,0.045,22,0,46.9
"312",999999999,2014-01-13,1,13,2014,1,1,0.045,23,0,48
"313",999999999,2014-01-14,1,14,2014,2,1,0.045,0,0,48.9
"314",999999999,2014-01-14,1,14,2014,2,1,0.045,1,0,48
"315",999999999,2014-01-14,1,14,2014,2,1,0.045,2,0,48
"316",999999999,2014-01-14,1,14,2014,2,1,0.045,3,0,46.9
"317",999999999,2014-01-14,1,14,2014,2,1,0.045,4,0,45
"318",999999999,2014-01-14,1,14,2014,2,1,0.045,5,0,44.1
"319",999999999,2014-01-14,1,14,2014,2,1,0.045,6,0,46.9
"320",999999999,2014-01-14,1,14,2014,2,1,81.629998,7,1,48
"321",999999999,2014-01-14,1,14,2014,2,1,101.039993,8,1,46.9
"322",999999999,2014-01-14,1,14,2014,2,1,92.205,9,1,46.9
"323",999999999,2014-01-14,1,14,2014,2,1,91.979999,10,1,48
"324",999999999,2014-01-14,1,14,2014,2,1,81.765,11,1,48
"325",999999999,2014-01-14,1,14,2014,2,1,63.36,12,1,48.55
"326",999999999,2014-01-14,1,14,2014,2,1,63.27,13,1,47.875
"327",999999999,2014-01-14,1,14,2014,2,1,53.355,14,1,46.5
"328",999999999,2014-01-14,1,14,2014,2,1,23.655,15,1,47.1666666666667
"329",999999999,2014-01-14,1,14,2014,2,1,0.24,16,1,46.65
"330",999999999,2014-01-14,1,14,2014,2,1,0.24,17,1,45.7
"331",999999999,2014-01-14,1,14,2014,2,1,0.24,18,1,47.5333333333333
"332",999999999,2014-01-14,1,14,2014,2,1,0.24,19,1,46.9
"333",999999999,2014-01-14,1,14,2014,2,1,0.24,20,0,46.2666666666667
"334",999999999,2014-01-14,1,14,2014,2,1,0.24,21,0,45.7
"335",999999999,2014-01-14,1,14,2014,2,1,0.24,22,0,44.8
"336",999999999,2014-01-14,1,14,2014,2,1,0.24,23,0,44.35
"337",999999999,2014-01-15,1,15,2014,3,1,0.24,0,0,43
"338",999999999,2014-01-15,1,15,2014,3,1,0.24,1,0,43
"339",999999999,2014-01-15,1,15,2014,3,1,0.24,2,0,42.1
"340",999999999,2014-01-15,1,15,2014,3,1,0.24,3,0,41
"341",999999999,2014-01-15,1,15,2014,3,1,0.24,4,0,39
"342",999999999,2014-01-15,1,15,2014,3,1,0.24,5,0,37
"343",999999999,2014-01-15,1,15,2014,3,1,6.975,6,0,36
"344",999999999,2014-01-15,1,15,2014,3,1,59.565,7,1,37
"345",999999999,2014-01-15,1,15,2014,3,1,89.114999,8,1,39
"346",999999999,2014-01-15,1,15,2014,3,1,95.624999,9,1,42.1
"347",999999999,2014-01-15,1,15,2014,3,1,109.274998,10,1,44.1
"348",999999999,2014-01-15,1,15,2014,3,1,79.74,11,1,46
"349",999999999,2014-01-15,1,15,2014,3,1,68.895,12,1,46
"350",999999999,2014-01-15,1,15,2014,3,1,59.325,13,1,46.9
"351",999999999,2014-01-15,1,15,2014,3,1,49.245,14,1,46
"352",999999999,2014-01-15,1,15,2014,3,1,18.33,15,1,44.1
"353",999999999,2014-01-15,1,15,2014,3,1,18.33,16,1,42.1
"354",999999999,2014-01-15,1,15,2014,3,1,18.33,17,1,39.9
"355",999999999,2014-01-15,1,15,2014,3,1,18.33,18,1,39.9
"356",999999999,2014-01-15,1,15,2014,3,1,18.33,19,1,42.1
"357",999999999,2014-01-15,1,15,2014,3,1,18.33,20,0,39
"358",999999999,2014-01-15,1,15,2014,3,1,18.33,21,0,37.9
"359",999999999,2014-01-15,1,15,2014,3,1,18.33,22,0,39
"360",999999999,2014-01-15,1,15,2014,3,1,18.33,23,0,36.75
"361",999999999,2014-01-16,1,16,2014,4,1,18.33,0,0,36
"362",999999999,2014-01-16,1,16,2014,4,1,18.33,1,0,35.025
"363",999999999,2014-01-16,1,16,2014,4,1,18.33,2,0,35.35
"364",999999999,2014-01-16,1,16,2014,4,1,18.33,3,0,36
"365",999999999,2014-01-16,1,16,2014,4,1,18.33,4,0,33.9
"366",999999999,2014-01-16,1,16,2014,4,1,18.33,5,0,33.5666666666667
"367",999999999,2014-01-16,1,16,2014,4,1,4.365,6,0,35.0666666666667
"368",999999999,2014-01-16,1,16,2014,4,1,88.934999,7,1,33.8666666666667
"369",999999999,2014-01-16,1,16,2014,4,1,92.22,8,1,35.35
"370",999999999,2014-01-16,1,16,2014,4,1,96.779999,9,1,37.2666666666667
"371",999999999,2014-01-16,1,16,2014,4,1,99.914999,10,1,39
"372",999999999,2014-01-16,1,16,2014,4,1,66.48,11,1,37.9
"373",999999999,2014-01-16,1,16,2014,4,1,66.27,12,1,37.3
"374",999999999,2014-01-16,1,16,2014,4,1,57.285,13,1,37.65
"375",999999999,2014-01-16,1,16,2014,4,1,50.31,14,1,39
"376",999999999,2014-01-16,1,16,2014,4,1,23.4,15,1,37.65
"377",999999999,2014-01-16,1,16,2014,4,1,23.4,16,1,37.975
"378",999999999,2014-01-16,1,16,2014,4,1,23.4,17,1,37.9
"379",999999999,2014-01-16,1,16,2014,4,1,23.4,18,1,37.65
"380",999999999,2014-01-16,1,16,2014,4,1,23.4,19,1,37.9
"381",999999999,2014-01-16,1,16,2014,4,1,23.4,20,0,37.3
